,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
97,Tucker Mills,F,6-6,185.0,Omaha,Fr,-,Longmont (CO),Mead High School
1,Destiny Agbamu,C,6-9,225.0,Omaha,Fr,"Jun 2, 2003",Warri,
79,Seth Kruse,G,6-3,176.0,Oral Roberts,Fr,-,Tulsa (OK),Lincoln Christian School
83,Elijah Lawrence,G,5-11,160.0,Oral Roberts,Jr,-,Bellaire (TX),Bellaire High School
123,Ashton Smith,C,6-9,260.0,Oral Roberts,So,-,Spring (TX),Legacy the School of Sport Sciences
94,Isaac McBride,SG,6-1,172.0,Oral Roberts,Sr,-,Little Rock (AR),Baptist Preparatory School
95,Jalen Miller,G,6-2,202.0,Oral Roberts,Jr,-,Washington (DC),Bishop Walsh High School
134,Kareem Thompson,F,6-5,208.0,Oral Roberts,Sr,-,Florence (AL),Florence High School
106,Pablo Navarro,SG,6-6,205.0,Oral Roberts,Fr,"Feb 7, 2005",Valencia,
116,Trey Phipps,G,6-2,178.0,Oral Roberts,Sr,-,Sapulpa (OK),Booker T. Washington High School
120,Jake Shannon,G,6-4,212.0,Oral Roberts,Sr,-,Ada (OK),Ada High School
138,D.J. Weaver,F,6-7,212.0,Oral Roberts,Sr,"Aug 3, 1999",Houston (TX),Cypress Falls High School
99,Braeden Moore,F,6-9,210.0,Oral Roberts,Fr,-,Nashville (TN),Donda Academy
72,Josh Jones,C,6-10,245.0,Oral Roberts,Fr,-,Austin (TX),St. Michael's Catholic Academy
144,Demari Williams,F,6-7,218.0,Oral Roberts,So,-,Glendale (AZ),Dream City Christian School
5,Cam Amboree,G,6-2,160.0,Oral Roberts,So,-,Pearland (TX),Shadow Creek High School
64,Sir Issac Herron,C,6-9,220.0,Oral Roberts,Jr,-,Spring (TX),Legacy the School of Sport Sciences
2,Jonathan Alexandre,F,6-6,192.0,Oral Roberts,Sr,-,Frisco (TX),Legacy Christian Academy
12,Jailen Bedford,G,6-4,181.0,Oral Roberts,Jr,-,Austin (TX),
66,Bostyn Holt,F,6-7,199.0,South Dakota,Sr,-,Portland (OR),Roosevelt High School
125,Kaleb Stewart,F,6-3,180.0,South Dakota,Jr,"Jun 12, 2003",Humble (TX),Atascocita High School
18,Jake Brack,F,6-9,,South Dakota,Fr,-,Omaha (NE),Skutt Catholic High School
20,Miles Branch,F,6-9,,South Dakota,So,-,Lawrence (KS),IMG Academy
118,Jamil Safieddine,GF,6-6,180.0,South Dakota,Jr,-,Aurora (CO),Brewster Academy
24,Felix Brostrom,F,6-8,,South Dakota,So,"Aug 22, 2003",Gothenburg,
28,Isaac Bruns,F,6-4,,South Dakota,Fr,-,North Sioux City (SD),Dakota Valley High School
29,Paul Bruns,G,6-4,190.0,South Dakota,Jr,-,Jefferson (SD),Dakota Valley High School
31,Mayuom Buom,C,6-10,214.0,South Dakota,Jr,-,Lincoln (NE),Lincoln Southwest High School
133,Lahat Thioune,PF,6-10,225.0,South Dakota,Sr,"Nov 9, 1999",Melbourne (FL),Florida Air Academy
32,Max Burchill,F,6-4,200.0,South Dakota,Sr,-,Sioux Falls (SD),Lincoln High School
78,Steven Kramer,G,6-6,,South Dakota,Fr,-,Johnston (IA),Johnston High School
50,Shey Eberwein,C,6-5,,South Dakota,Fr,-,The Woodlands (TX),The Woodlands High School
37,Jeremiah Coleman,G,6-0,,South Dakota,So,-,Parker (CO),Colorado Prep
65,Jevon Hill,F,6-9,,South Dakota,Fr,-,Wichita (KS),Legacy the School of Sport Sciences
63,Jalen Hayes,G,6-2,,South Dakota,Fr,-,Richfield (MN),Richfield High School
76,Conner Kraft,F,6-8,,South Dakota State,Fr,-,Fargo (ND),Shanley High School
11,Nate Barnhart,F,7-0,185.0,South Dakota State,So,-,Lenexa (KS),De Soto High School
82,William Kyle III,C,6-9,215.0,South Dakota State,So,-,Bellevue (NE),Bellevue West High School
119,Joe Sayler,G,6-3,,South Dakota State,Fr,-,White River (SD),White River High School
142,William Whorton,F,6-8,,South Dakota State,Fr,-,Milwaukee (WI),Rufus King High School
132,Tanner Te Slaa,G,6-5,195.0,South Dakota State,So,-,Hull (IA),Boyden-Hull High School
93,Zeke Mayo,G,6-3,185.0,South Dakota State,Jr,"Dec 18, 2002",Lawrence (KS),Lawrence High School
143,Damon Wilkinson,C,6-10,,South Dakota State,Fr,-,De Smet (SD),De Smet High School
58,Kalen Garry,G,6-3,200.0,South Dakota State,Fr,-,De Smet (SD),De Smet High School
61,Jack Hastreiter,F,6-7,210.0,South Dakota State,Fr,-,Lincoln (NE),Pius X High School
101,Matthew Mors,F,6-7,230.0,South Dakota State,So,-,Yankton (SD),Yankton High School
9,Luke Appel,F,6-8,245.0,South Dakota State,Sr,-,Marshalltown (IA),Marshalltown High School
4,Bubz Alvarez,F,6-5,,South Dakota State,Fr,-,Houston (TX),Heights High School
49,Charlie Easley,PG,6-2,185.0,South Dakota State,Sr,"Nov 27, 2000",Lincoln (NE),Pius X High School
98,Matt Mims,G,6-0,175.0,South Dakota State,Sr,"Oct 20, 1999",Cedar Rapids (IA),Xavier High School
81,Bennett Kwiecinski,F,6-9,205.0,St. Thomas-Minnesota,Sr,-,Wilmette (IL),Loyola Academy
14,Parker Bjorklund,F,6-6,200.0,St. Thomas-Minnesota,Sr,-,Chaska (MN),Chaska High School
15,Kendall Blue,G,6-6,190.0,St. Thomas-Minnesota,So,-,Saint Paul (MN),East Ridge High School
47,Ryan Dufault,G,6-0,185.0,St. Thomas-Minnesota,Jr,-,Waseca (MN),Waseca High School
45,Drake Dobbs,PG,6-2,175.0,St. Thomas-Minnesota,Sr,-,Eden Prairie (MN),Eden Prairie High School
84,Ahjany Lee,F,6-9,215.0,St. Thomas-Minnesota,So,-,Byron (MN),Totino-Grace High School
90,Dom Martinelli,G,6-4,195.0,St. Thomas-Minnesota,Sr,-,Glenview (IL),Glenbrook South High School
105,Ben Nau,G,6-2,190.0,St. Thomas-Minnesota,Jr,-,Brookfield (WI),Brookfield Central High School
131,Adam Tauer,SF,6-3,175.0,St. Thomas-Minnesota,Fr,-,Saint Paul (MN),Cretin Derham Hall High School
8,Raheem Anthony,G,6-4,220.0,St. Thomas-Minnesota,Sr,-,Chicago (IL),DePaul Academy
26,"Courtney Brown, Jr.",F,6-7,215.0,St. Thomas-Minnesota,Sr,"Sep 20, 2001",Woodbury (MN),East Ridge High School
13,Carter Bjerke,F,6-9,250.0,St. Thomas-Minnesota,Fr,-,Plymouth (MN),Wayzata High School
111,Ben Oosterbaan,F,6-6,195.0,St. Thomas-Minnesota,Fr,-,Hinsdale (IL),Hinsdale Central High School
135,Hayden Tibbits,G,5-11,165.0,St. Thomas-Minnesota,Fr,-,Medina (MN),Wayzata High School
3,Brooks Allen,F,6-7,210.0,St. Thomas-Minnesota,Sr,-,Shakopee (MN),Shakopee High School
10,Timothy Barnes,G,6-3,,UMKC,Jr,-,West Columbia (SC),Gray Collegiate Academy
7,Tyler Andrews,G,6-6,,UMKC,So,-,Cedar Rapids (IA),Kimball Union Academy
75,Anderson Kopp,F,6-5,190.0,UMKC,Sr,-,Houston (TX),St. Thomas' Episcopal High School
124,Artese Stapleton,G,6-3,170.0,UMKC,Sr,-,Chicago (IL),Kenwood Academy
117,Yulian Ramirez Montero,F,6-9,,UMKC,Fr,"Apr 24, 2003",Haarlem,Florida Coastal Prep
115,Jayson Petty,G,6-4,,UMKC,Fr,-,Phoenix (AZ),PPHoenix College Prep
25,Jamar Brown,F,6-5,200.0,UMKC,Jr,-,Chandler (AZ),Hamilton High School
107,Jeff Ngandu,C,6-9,220.0,UMKC,Jr,"Apr 8, 2000",Kinshasa,Orangeville Prep
36,Jaylen Carter,G,6-5,,UMKC,So,-,Carson (CA),Manual Arts High School
102,Allen Mukeba,C,6-7,235.0,UMKC,Jr,"Sep 17, 2001",Charleroi,Golden State Preparatory School
38,Khristion Courseault,G,6-2,180.0,UMKC,Sr,-,Los Angeles (CA),Loyola High School
43,Babacar Diallo,F,6-6,195.0,UMKC,Sr,"Dec 30, 2000",Dakar,The Patrick School
51,Melvyn Ebonkoli,PF,6-8,235.0,UMKC,Sr,"Apr 11, 2001",Trappes,Putnam Science Academy
53,Cameron Faas,F,6-6,215.0,UMKC,Jr,-,Scottsdale (AZ),
59,Cole Glasgow,G,6-2,,UMKC,So,-,Grimes (IA),Dallas Center Grimes High School
68,Precious C. Idiaru,F,6-9,,UMKC,So,-,Speyer,
69,Promise C. Idiaru,F,6-9,,UMKC,So,-,Speyer,
128,Jevin Sullivan,F,6-5,,UMKC,So,-,Alleman (IA),North Polk High School
109,Malik Olafioye,PG,6-2,155.0,UMKC,Fr,-,Ecorse (MI),Ecorse High School
