,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
62,Hunter Goodrick,F,6-7,225.0,California Baptist,Sr,"Feb 24, 2000",Sydney,St. Joseph's High School
177,Zach Wrightsil,F,6-7,215.0,California Baptist,Sr,"Jun 20, 2000",Prosper (TX),Prosper High School
32,Kendal Coleman,F,6-8,230.0,California Baptist,Sr,-,Shreveport (LA),Captain Shreve High School
120,Yvan Ouedraogo,C,6-9,255.0,California Baptist,Sr,"Mar 22, 2002",Bordeaux,INSEP Academy
63,Tasman Goodrick,C,6-10,,California Baptist,Fr,-,Sydney,Hunters Hill High School
28,Chris Chiles,G,6-4,,California Baptist,So,-,Elk Grove (CA),Cosumnes Oaks High School
109,Gabe McGlothan,PF,6-7,235.0,Grand Canyon,Sr,-,Gilbert (AZ),Putnam Science Academy
35,Sydney Curry,F,6-8,270.0,Grand Canyon,Sr,-,Fort Wayne (IN),Northrop High School
71,Ray Harrison,G,6-4,195.0,Grand Canyon,Sr,"Mar 2, 2002",Greenville (SC),Legacy Early College
94,Marquese Josephs,G,6-1,,Grand Canyon,Fr,-,Mississauga,Ridley College
112,Collin Moore,G,6-4,205.0,Grand Canyon,Sr,"May 10, 2001",North Little Rock (AR),Sunrise Christian Academy
21,Duke Brennan,C,6-10,235.0,Grand Canyon,So,-,Phoenix (AZ),Hillcrest Prep
143,Isaiah Shaw,G,6-8,205.0,Grand Canyon,So,-,Rome,PPHoenix College Prep
17,"Jovan Blacksher, Jr.",PG,5-11,165.0,Grand Canyon,Sr,"Sep 12, 1999",Phoenix (AZ),Shadow Mountain High School
67,Tyon Grant-Foster,F,6-7,205.0,Grand Canyon,Sr,"Mar 5, 2000",Kansas City (KS),F.L. Schlagle High School
10,Josh Baker,SG,6-4,185.0,Grand Canyon,Sr,-,Tempe (AZ),McClintock High School
179,Derrick Xzarierro,F,6-10,220.0,Grand Canyon,Fr,"Apr 1, 2003",Jakarta,NBA Global Academy
6,Noah Amenhauser,C,7-0,240.0,Grand Canyon,Fr,"Aug 17, 2004",Goodyear (AZ),Estrella Foothills High School
178,Lok Wur,PF,6-9,215.0,Grand Canyon,Sr,-,Papillion (NE),Papillion-La Vista Senior High School
52,Malcolm Flaggs,F,6-6,210.0,Grand Canyon,Fr,-,Chandler (AZ),Hillcrest Prep
142,Caleb Shaw,F,6-5,195.0,Grand Canyon,So,-,Chandler (AZ),
101,Matthew Levis,G,6-1,175.0,Seattle,Sr,"Dec 12, 2001",Portland (OR),Jesuit High School
55,Niko Fotopoulos,G,6-3,175.0,Seattle,Fr,-,Seattle (WA),St. Thomas More School
130,Seyi Reiley,F,6-6,205.0,Seattle,Jr,-,Negril,
122,Vasja Pandza,PG,6-8,210.0,Seattle,Sr,"Jul 10, 2001",Leeds,Hotchkiss School
127,Viktor Rajkovic,F,6-6,220.0,Seattle,Sr,-,Oakland (CA),Golden State Preparatory School
38,Paris Dawson,PG,6-2,170.0,Seattle,Jr,-,Carson (CA),Centennial High School
31,John Christofilis,SG,6-3,195.0,Seattle,So,-,Seattle (WA),O'Dea High School
27,Brandton Chatfield,C,6-10,225.0,Seattle,Sr,-,Clarkston (WA),Clarkston High School
136,Alex Schumacher,G,6-3,185.0,Seattle,Sr,-,Vancouver (WA),Skyview High School
23,Jazel Brown,G,6-1,185.0,Seattle,Fr,-,Seattle (WA),Garfield High School
75,Will Heimbrodt,F,6-7,220.0,Seattle,Fr,-,San Anselmo (CA),Southern California Academy of Sciences
167,Cameron Tyson,SG,6-3,190.0,Seattle,Sr,"Oct 26, 1999",Bothell (WA),Bothell High School
174,Kobe Williamson,C,6-8,225.0,Seattle,Sr,"Aug 24, 2001",Melbourne,Haileybury College
118,Brody Nunn,G,6-1,175.0,Seattle,So,-,Melbourne,Haileybury College
60,Malek Gomma,F,6-8,225.0,Seattle,Fr,-,Seattle (WA),Ingraham High School
79,Braden Housley,G,6-4,,Southern Utah,Fr,-,Lehi (UT),Skyridge High School
83,Chazz Hutchison,F,6-8,215.0,Southern Utah,Sr,-,Mission Viejo (CA),Mission Viejo High School
90,Robert Jeter IV,G,6-0,180.0,Southern Utah,Jr,-,Woodbury (MN),East Ridge High School
92,Prophet Johnson,G,6-3,,Southern Utah,Fr,-,Dayton (OH),Wayne High School
99,Hayden Ledbetter,G,5-11,,Southern Utah,Fr,-,Memphis (TN),Lausanne Collegiate School
128,Harrison Reede,G,6-1,,Southern Utah,Fr,-,Aberdeen (SD),Aberdeen Christian School
145,Jamari Sibley,PF,6-8,184.0,Southern Utah,Jr,-,Milwaukee (WI),Oak Hill Academy
147,Jamir Simpson,F,6-5,205.0,Southern Utah,Jr,-,Pickerington (OH),Pickerington High School Central
158,Tainui Taiaroa,F,6-7,,Southern Utah,Fr,-,Las Cruces (NM),
91,Mason Johnson,F,6-6,,Southern Utah,Jr,-,Milwaukee (WI),The Golda Meir School
129,Duncan Reid,G,6-4,165.0,Southern Utah,Fr,-,Lehi (UT),Skyridge High School
180,Zion Young,SG,6-4,220.0,Southern Utah,Sr,"Jul 6, 2000",Merrillville (IN),Simeon Career Academy
49,Parsa Fallah,C,6-9,,Southern Utah,Jr,"Jan 11, 2003",,
24,Donavhan Cain,G,6-4,,Southern Utah,Fr,-,Beloit (WI),Link Year Prep
36,"Peter Dadson, Jr.",GF,6-4,195.0,Southern Utah,Jr,-,Sydney,Hillcrest Prep
20,Cade Brazier,G,6-0,,Southern Utah,Jr,-,Huntington (UT),Emery County High School
50,Brock Felder,PF,6-8,,Southern Utah,Fr,-,Parowan (UT),Parowan High School
46,Nestor Dyachok,F,6-9,,Southern Utah,Jr,"Jan 14, 2002",Moscow,
54,Dominique Ford,F,6-5,,Southern Utah,Jr,-,Las Vegas (NV),Desert Oasis High School
95,Latrell Jossell,G,6-1,185.0,Stephen F. Austin,Sr,-,Keller (TX),Keller Central High School
156,Juhlawnei Stone,F,6-7,235.0,Stephen F. Austin,Jr,-,Mesa (AZ),Dobson High School
14,Jalil Beaubrun,F,6-9,240.0,Stephen F. Austin,Jr,-,Fort Lauderdale (FL),Montverde Academy
106,Ethan Mayes,G,6-0,180.0,Stephen F. Austin,Sr,-,Houston (TX),
150,Clayton Southwick,F,6-8,235.0,Stephen F. Austin,Jr,-,Palmer (AK),Palmer High School
151,Frank Staine,F,6-6,200.0,Stephen F. Austin,Sr,"May 7, 2001",Belize City,St. Anthony High School
144,Jaxon Sheldon,G,5-11,180.0,Stephen F. Austin,Fr,-,Beaumont (TX),Monsignor Kelly Catholic High School
30,Chrishawn Christmas,GF,6-5,205.0,Stephen F. Austin,So,-,Gary (IN),
137,DaeVeon Scott,G,6-3,165.0,Stephen F. Austin,So,-,Fort Worth (TX),Keller Central High School
152,Luke Stansbury,G,6-2,185.0,Stephen F. Austin,Fr,-,Bowling Green (KY),Greenwood High School
89,Myles Jenkins,GF,6-4,220.0,Stephen F. Austin,Jr,-,Lexington (SC),River Bluff High School
69,Sadaidriene Hall,SF,6-5,210.0,Stephen F. Austin,Jr,-,Sulphur Springs (TX),Link Year Prep
25,A.J. Cajuste,G,6-1,185.0,Stephen F. Austin,Sr,-,Boca Raton (FL),
73,Kyle Hayman,G,6-5,200.0,Stephen F. Austin,Sr,-,Monroe (LA),Ouachita Parish
175,Kimahri Wilson,G,6-1,170.0,Stephen F. Austin,So,-,North Chicago (IL),North Chicago High School
7,Nana Antwi-Boasiako,F,6-9,235.0,Stephen F. Austin,Sr,-,Nacogdoches (TX),Nacogdoches High School
22,Blake Brinkmeyer,F,6-8,220.0,Tarleton State,Sr,"Jul 23, 2000",West Des Moines (IA),Valley High School
124,Quinton Perkins II,G,6-0,,Tarleton State,Fr,-,Garland (TX),Lake Highlands High School
123,"Kevin Paul, Jr.",C,6-9,,Tarleton State,Fr,-,Grand Prairie (TX),
42,Dario Domingos,F,6-7,260.0,Tarleton State,Jr,"May 15, 2000",Luanda,Quality Education Academy
65,Jayden Gordon,G,6-2,,Tarleton State,Fr,-,San Antonio (TX),John M. Harlan High School
172,Lue Williams,G,6-5,190.0,Tarleton State,Sr,-,Brewton (AL),Escambia County High School
117,Kaya Mutambirwa,G,6-4,,Tarleton State,Fr,"Jun 20, 2005",Geneva,
15,Bubu Benjamin,F,6-7,,Tarleton State,Fr,"Mar 6, 2004",Calgary,Edge School for Athletes
114,Adam Moussa,G,6-3,200.0,Tarleton State,Sr,"Jul 14, 2002",Cairo,Coppell High School
88,Traivar Jackson,FC,6-6,200.0,Tarleton State,Jr,-,Anchorage (AK),
111,Izzy Miles,G,6-2,,Tarleton State,Fr,-,Huntsville (AL),Virgil I. Grissom High School
8,Nasan Ayala,G,6-3,180.0,Tarleton State,Jr,-,Queens (NY),Victory Collegiate High School
57,KiAndre Gaddy,F,6-6,,Tarleton State,Sr,-,Dallas (TX),North Dallas Adventist Academy
148,Jakorie Smith,F,6-6,220.0,Tarleton State,Sr,-,Utica (MS),Raymond High School
135,Zaakir Sawyer,G,6-5,215.0,Tarleton State,Jr,-,Dallas (TX),John Horn High School
102,Miles Lewis,G,6-0,,Tarleton State,Jr,-,Sacramento (CA),Sacramento High School
162,Jalen Thomas,G,6-1,,Tarleton State,Sr,-,Amarillo (TX),Palo Duro High School
85,Emmanuel Innocenti,SG,6-5,170.0,Tarleton State,Fr,"Sep 28, 2004",,
98,Adil Lalji,F,6-8,180.0,Tarleton State,Jr,-,Kenmore (WA),Puget Sound Adventist High School
105,Joseph Martinez,G,6-3,,Tarleton State,Fr,-,El Paso (TX),
12,Devon Barnes,G,6-0,170.0,Tarleton State,Jr,-,McDonough (GA),Eagles Landing Christian Academy
134,Phillip Russell,G,5-10,165.0,Texas-Arlington,Jr,"Oct 11, 2001",St. Louis (MO),Vashon High School
26,Aaron Cash,F,6-6,210.0,Texas-Arlington,Sr,"Dec 6, 1998",San Francisco (CA),Word of God Christian Academy
176,Shemar Wilson,F,6-9,225.0,Texas-Arlington,Sr,"Apr 28, 2001",Tolleson (AZ),Tolleson Union High School
9,Freds Pauls Bagatskis,G,6-8,180.0,Texas-Arlington,So,"Oct 7, 2003",Riga,
34,Shaysten Cornish,G,6-0,196.0,Texas-Arlington,Jr,"Sep 14, 1999",Arlington (TX),Oak Cliff Faith Family Academy
173,Makaih Williams,G,6-1,185.0,Texas-Arlington,Fr,-,Long Beach (CA),Capistrano Valley High School
159,Brandyn Talbot,F,6-5,181.0,Texas-Arlington,Sr,"Jan 20, 2001",Innisfil,Dream City Christian School
58,Sterling Gaston-Chapman,G,6-4,218.0,Texas-Arlington,Jr,-,Wichita (KS),Campus High School
168,Akili Vining,G,6-2,185.0,Texas-Arlington,Sr,-,Fort Worth (TX),North Crowley High School
45,Kade Douglas,G,6-2,170.0,Texas-Arlington,Fr,-,Lancaster (TX),Lancaster High School
13,Fabio Basili,G,6-4,175.0,Texas-Arlington,So,-,Orlando (FL),Oak Ridge High School
59,Chauncey Gibson,F,6-5,190.0,Texas-Arlington,RS-Fr,-,Dallas (TX),Justin F. Kimball High School
110,Darrius Miles,C,6-10,250.0,Texas-Arlington,Sr,-,Dallas (TX),Waxahachie High School
64,DaJuan Gordon,SG,6-5,195.0,Texas-Arlington,Sr,"Jan 10, 2001",Chicago (IL),Curie Metropolitan High School
97,Dwayne Koroma,F,6-8,205.0,Texas-Arlington,Jr,"Apr 28, 2001",Berlin,Bishop Walsh High School
18,C.J. Booker,G,5-10,145.0,Texas-RGV,Fr,-,Arlington (TX),Juan Seguin High School
11,Isaiah Barganier,F,6-7,220.0,Texas-RGV,So,-,Fulshear (TX),Fulshear High School
141,John Shanu II,C,6-11,255.0,Texas-RGV,Sr,-,Houston (TX),Logos Preparatory Academy
140,Saliou Seye,C,7-0,205.0,Texas-RGV,So,"Oct 9, 2001",Pikine,
171,Daylen Williams,F,6-8,195.0,Texas-RGV,Sr,"Apr 9, 2001",Los Angeles (CA),Fairfax High School
163,DeAnthony Tipler,G,5-10,170.0,Texas-RGV,Sr,-,Ashland (MS),Ashland High School
19,Sherman Brashear,SF,6-5,180.0,Texas-RGV,Sr,-,Rockwall (TX),Rockwall High School
0,Hassan Abdul-Hakim,PG,6-8,190.0,Texas-RGV,Sr,-,Mississauga,Athlete Institute Prep
53,"Howie Fleming, Jr.",PG,6-5,217.0,Texas-RGV,Jr,-,Louisville (KY),Louisville Male High School
72,Lee Hatcher,G,6-0,205.0,Texas-RGV,So,-,Liberal (KS),Liberal High School
78,Alex Horiuk,C,7-0,245.0,Texas-RGV,So,-,Carmichael (CA),Jesuit High School Sacramento
80,J.J. Howard,G,6-5,,Texas-RGV,Fr,-,San Luis Obispo (CA),Mission College Prep High School
48,Elijah Elliott,G,6-1,165.0,Texas-RGV,Sr,-,Houston (TX),Yates High School
121,David Oyona,C,6-10,230.0,Texas-RGV,Fr,"Feb 8, 2004",,Sunrise Christian Academy
93,Roy Jones III,G,5-10,179.0,Texas-RGV,Jr,-,Henderson (NV),Nationwide Academy
56,Ahren Freeman,SF,6-7,230.0,Texas-RGV,Sr,-,Orange Park (FL),Providence School
87,C.J. Jackson,F,6-7,196.0,Texas-RGV,Sr,-,Atlanta (GA),Greenforest Christian High School
115,Ethan Moya,G,6-2,170.0,Texas-RGV,Fr,-,La Joya (TX),La Joya High School
113,Fadi Mougharbel,SG,6-3,,Texas-RGV,So,"May 12, 2002",Beirut,
61,Noa Gonsalves,G,6-1,175.0,Utah Tech,Jr,-,Lehi (UT),Lehi High School
166,Unisa Turay,G,5-10,165.0,Utah Tech,Jr,-,Phoenix (AZ),AZ Compass Prep
82,Stone Hutchings,GF,6-5,195.0,Utah Tech,Fr,-,West Jordan (UT),Copper Hills High School
81,Sammy Howlin,C,6-11,210.0,Utah Tech,Jr,-,La Habra (CA),La Habra High School
29,Tanner Christensen,C,6-10,275.0,Utah Tech,Sr,-,Spokane (WA),University High School
96,Angelo Kambala,G,6-0,175.0,Utah Tech,Fr,-,Las Vegas (NV),Liberty High School
138,Jaylen Searles,F,6-8,195.0,Utah Tech,Sr,-,Seattle (WA),Jackson High School
70,Trey Hall,F,6-9,200.0,Utah Tech,Jr,-,Hartford (CT),Link Year Prep
104,Kade Madsen,G,6-2,190.0,Utah Tech,Fr,-,Las Vegas (NV),Palo Verde High School
153,Caleb Stearman,F,6-7,195.0,Utah Tech,Jr,-,Las Vegas (NV),Foothill High School
47,David Elliott IV,G,6-3,190.0,Utah Tech,Jr,-,Van Nuys (CA),Birmingham High School
149,Trevon Snoddy,G,6-5,180.0,Utah Tech,So,-,Lehi (UT),Skyridge High School
131,Beon Riley,F,6-6,225.0,Utah Tech,Jr,-,San Diego (CA),Cathedral Catholic High School
119,Larry Olayinka,C,6-10,200.0,Utah Tech,So,-,Los Angeles (CA),Birmingham High School
126,Tennessee Rainwater,GF,6-6,,Utah Tech,Fr,-,Davenport (WA),Davenport High School
40,Aric Demings,PG,6-0,180.0,Utah Tech,Fr,-,Duncanville (TX),Duncanville High School
1,McCaden Adams,G,6-3,185.0,Utah Valley,Fr,-,Pleasant Grove (UT),Pleasant Grove High School
2,Simon Akena,PF,6-6,205.0,Utah Valley,Jr,"Aug 11, 2000",Stockholm,
74,Jaxon Heiden,F,6-9,225.0,Utah Valley,So,-,Sandy (UT),Alta High School
3,Drake Allen,G,6-4,190.0,Utah Valley,Jr,-,Eagle Mountain (UT),Westlake High School
66,Osiris Grady,F,6-8,210.0,Utah Valley,Fr,-,Henderson (NV),Coronado High School
77,Jackson Holcombe,F,6-7,207.0,Utah Valley,Fr,-,Charleston (SC),Timpanogos High School
51,Cache Fields,F,6-6,210.0,Utah Valley,Sr,-,Palo Alto (CA),Pinewood School
100,Trevan Leonhardt,G,6-4,175.0,Utah Valley,Fr,-,Kaysville (UT),Davis High School
43,Trevin Dorius,F,7-1,240.0,Utah Valley,Sr,-,Heber City (UT),Wasatch High School
165,Nate Tshimanga,C,6-10,235.0,Utah Valley,Jr,"Jul 8, 2001",Montreal,North Central Texas Academy
164,Tanner Toolson,F,6-5,195.0,Utah Valley,So,-,Vancouver (WA),Union High School
44,K'mani Doughty,SG,6-5,195.0,Utah Valley,Jr,-,Brooklyn (NY),Florida Preparatory Academy
108,Jaden McClanahan,PG,5-10,175.0,Utah Valley,Sr,"May 11, 2001",Richmond (CA),Salesian College Prep
157,Caleb Stone-Carrawell,G,6-7,210.0,Utah Valley,Sr,-,Concord (NC),Cox Mill High School
5,Peter Amakasu,G,6-4,195.0,Utah Valley,Fr,-,San Diego (CA),Lehi High School
125,Ethan Potter,F,6-8,205.0,Utah Valley,So,-,Layton (UT),Layton High School
