,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
137,Justin Moore,G,6-3,170.0,Drexel,So,-,Philadelphia (PA),Archbishop Wood High School
225,Amari Williams,PF,6-10,250.0,Drexel,Sr,"Jan 28, 2002",Nottingham,Myerscough College
22,Yame Butler,G,6-5,205.0,Drexel,Jr,-,Greenbelt (MD),Fork Union Military Academy
154,Mate Okros,SG,6-6,215.0,Drexel,Sr,"Feb 9, 2001",Debrecen,Myerscough College
152,"Lamar Oden, Jr.",SG,6-6,215.0,Drexel,Sr,-,Atlanta (GA),Greenforest Christian High School
16,Shane Blakeney,F,6-5,175.0,Drexel,Fr,-,Rock Hill (SC),Legion Collegiate Academy
8,Hubert Bayigamba,G,6-2,182.0,Drexel,Sr,-,Gaithersburg (MD),Thomas Sprigg Wootton High School
39,Max Davis,G,6-4,200.0,Drexel,So,-,New York (NY),IMG Academy
219,Dean Wang,G,6-1,190.0,Drexel,Sr,-,Philadelphia (PA),Friends Select School
11,Jamie Bergens,PG,6-2,185.0,Drexel,Sr,"Dec 15, 2001",Almere,West Nottingham Academy
85,Rob Higgins,SG,6-1,179.0,Elon,Sr,-,Middletown (NJ),Middletown North High School
130,JaDun Michael,SF,6-5,198.0,Elon,Sr,-,Burlington (NC),Burlington Christian Academy
91,Ned Hull,G,6-3,180.0,Elon,Fr,-,Charlotte (NC),Charlotte Latin High School
190,Deandre Smart,F,6-6,230.0,Elon,So,-,Savannah (GA),Loomis Chaffee School
226,Austin Williams,G,6-1,175.0,Elon,So,-,Laurel (MD),Glenelg High School
188,T.K. Simpkins,G,6-4,170.0,Elon,So,-,Brooklyn (NY),Liberty Heights Athletic Institute
76,Isaac Harrell,PF,6-8,195.0,Elon,Fr,-,Jonesboro (AR),Jonesboro High School
186,Sam Sherry,FC,6-10,220.0,Elon,Jr,-,Mechanicsburg (PA),Cumberland Valley High School
23,Kendall Campbell,F,6-8,220.0,Elon,Fr,-,Norcross (GA),COMBINE Academy
68,Grant Gondrezick II,G,6-1,173.0,Elon,Fr,-,Benton Harbor (MI),Benton Harbor High School
43,Nick Dorn,F,6-7,200.0,Elon,Fr,-,Charlotte (NC),Julius L. Chambers High School
120,Max Mackinnon,F,6-5,205.0,Elon,So,"Oct 9, 2003",Brisbane,Senior Secondary College Lake Ginninderra
167,L.A. Pratt,F,6-5,185.0,Elon,So,-,Columbus (OH),
117,Otto Luessenhopp,F,6-8,190.0,Elon,So,-,Amagansett (NY),Northfield Mount Hermon School
53,Zac Ervin,F,6-5,201.0,Elon,Sr,"May 27, 2000",Gate City (VA),Gate City High School
204,Savion Taylor,F,6-4,210.0,Elon,Fr,-,Iowa City (IA),Iowa City West High School
123,Tristan Maxwell,G,6-3,209.0,Hampton,Sr,-,Huntersville (NC),North Mecklenburg High School
10,Ja'Von Benson,F,6-7,250.0,Hampton,Sr,-,Columbia (SC),Ridge View High School
5,"Daniel Banister, Jr.",GF,6-6,190.0,Hampton,Sr,-,Chesapeake (VA),Cape Henry Collegiate School
118,Joshua Lusane,F,6-7,240.0,Hampton,Sr,"Jan 11, 2001",Amado (AZ),Americus-Sumter High School
113,Quinton Livingston,G,6-4,,Hampton,So,-,Suffolk (VA),King's Fork High School
172,Donovan Raymond,FC,6-9,,Hampton,Fr,-,Norcross (GA),West Charlotte High School
26,Tyler Chatman,G,6-3,180.0,Hampton,Jr,-,Suffolk (VA),King's Fork High School
35,"Ford Cooper, Jr.",PG,6-3,202.0,Hampton,Sr,"Feb 1, 2001",Matthews (NC),United Faith Christian Academy
224,"Tedrick Wilcox, Jr.",F,6-6,188.0,Hampton,Sr,-,Pawtucket (RI),William E. Tolman High School
81,Will Henderson,F,6-9,200.0,Hampton,So,-,Richmond (VA),Scotland Campus
142,Kyrese Mullen,F,6-7,,Hampton,So,-,Norfolk (VA),Massanutten Military Academy
74,John Hardy,G,5-11,165.0,Hampton,Fr,-,Chesapeake (VA),Indian River High School
147,Amir Nesbitt,PG,6-1,170.0,Hampton,Jr,"Jul 23, 2001",Newport News (VA),The Miller School of Albemarle
206,Tre Thomas,G,6-2,180.0,Hampton,So,-,Fort Washington (MD),SPIRE Sports Academy
41,Jerry Deng,GF,6-8,220.0,Hampton,Fr,-,Norcross (GA),Norcross High School
148,Jordan Nesbitt,SF,6-6,200.0,Hampton,Jr,-,St. Louis (MO),St. Louis Christian Academy
229,Myles Wilmoth,F,6-9,215.0,Hofstra,Sr,-,Oradell (NJ),St. Andrew's High School
49,Darlinstone Dubar,F,6-8,211.0,Hofstra,Sr,"Aug 15, 2001",Charlotte (NC),Rocky River High School
209,Christian Tomasco,FC,6-9,205.0,Hofstra,So,-,Montclair (NJ),Archbishop Ryan High School
207,Tyler Thomas,G,6-3,200.0,Hofstra,Sr,"Feb 2, 2000",Woodbridge (CT),Amity High School
64,Jacco Fritz,PF,6-10,215.0,Hofstra,Sr,"Sep 10, 2000",Nieuwegein,DME Academy
6,Griffin Barrouk,G,6-5,204.0,Hofstra,So,-,Glen Mills (PA),West Chester Rustin High School
24,Jaquan Carlos,G,6-0,170.0,Hofstra,Jr,-,Brooklyn (NY),Thomas Jefferson High School
220,Bryce Washington,PG,6-4,187.0,Hofstra,Sr,-,Southfield (MI),Southfield High School
164,German Plotnikov,SG,6-6,197.0,Hofstra,Jr,"Nov 26, 2000",Minsk,
13,Aiden Best,G,5-9,150.0,Hofstra,So,-,Dix Hills (NY),Lawrence Woodmere Academy
200,Silas Sunday,C,7-0,280.0,Hofstra,So,-,Bronx (NY),Our Saviour Lutheran School
82,Jayden Henriquez,G,6-1,180.0,Hofstra,Fr,-,East Meadow (NY),East Meadow High School
56,Khalil Farmer,GF,6-4,188.0,Hofstra,Fr,-,Philadelphia (PA),Roman Catholic High School for Boys
179,K.J. Robinson,G,6-3,170.0,Hofstra,Fr,-,Orlando (FL),Orlando Christian Prep High School
158,Eric Parnell,G,6-3,170.0,Hofstra,So,-,Melbourne (FL),Holy Trinity Episcopal High School
175,Xander Rice,SF,6-3,190.0,Monmouth,Sr,"Jan 3, 2001",Middletown (NJ),The Patrick School
178,"Cornelius Robinson, Jr.",PF,6-5,220.0,Monmouth,Fr,-,Willingboro (NJ),Camden High School
160,Quinn Peters,F,6-6,210.0,Monmouth,Fr,-,Spring Lake Heights (NJ),Manasquan High School
132,Corey Miller,G,6-2,185.0,Monmouth,Fr,-,Brick (NJ),Pennington School
0,Braedan Allen,F,6-8,225.0,Monmouth,Sr,-,Warrenton (VA),Kettle Run High School
183,Amaan Sandhu,C,7-1,255.0,Monmouth,So,"Dec 8, 2002",Chandigarh,First Love Christian Academy
47,Jayden Doyle,F,6-4,185.0,Monmouth,Jr,-,Knoxville (TN),South Kent School
215,Jaret Valencia,F,6-9,180.0,Monmouth,So,-,Quibdo,Legacy the School of Sport Sciences
217,Klemen Vuga,F,6-9,230.0,Monmouth,Sr,-,Menges,Virginia Episcopal School
196,Gabe Spinelli,G,6-2,195.0,Monmouth,So,-,Watertown (MA),The Darrow School
195,Jakari Spence,G,6-2,165.0,Monmouth,Sr,"Dec 20, 2001",Tom's River (NJ),Toms River High School North
87,Jack Holmstrom,F,6-6,190.0,Monmouth,Sr,-,Rockford (IL),Guilford High School
32,Jack Collins,GF,6-5,195.0,Monmouth,So,-,Manasquan (NJ),Manasquan High School
37,Tadhg Crowley,C,6-10,230.0,Monmouth,Jr,"Feb 14, 2002",Yonkers (NY),Trinity-Pawling School
7,"Abdi Bashir, Jr.",G,6-6,160.0,Monmouth,Fr,-,Omaha (NE),PPHoenix College Prep
4,Andrew Ball,F,6-8,210.0,Monmouth,So,-,Marlton (NJ),Shawnee High School
106,Nikita Konstantynovskyi,F,6-10,240.0,Monmouth,Sr,-,Kiev,
109,Jack Leahy,F,6-5,210.0,Monmouth,Fr,-,Long Branch (NJ),
55,Sam Fagan,G,6-1,170.0,Monmouth,Jr,-,Lake Como (NJ),Neptune High School
27,Nikolaos Chitikoudis,F,6-9,215.0,North Carolina A&T,Fr,"May 16, 2005",Thessaloniki,
51,Kyle Duke,G,6-4,185.0,North Carolina A&T,Jr,"Jul 10, 2002",Mississauga,The Rock High School
18,Qua Brown,G,6-4,200.0,North Carolina A&T,Fr,-,Covington (GA),Newton High School
2,Nai Ashley-Emory,G,6-2,185.0,North Carolina A&T,Sr,-,Atlanta (GA),McIntosh High School
166,Garrison Powell,G,6-4,185.0,North Carolina A&T,So,-,Atlanta (GA),Holy Innocents' Episcopal School
145,Jason Murphy,F,6-9,245.0,North Carolina A&T,Sr,-,Baltimore (MD),St. Frances Academy
221,Dantae Watson,G,6-2,195.0,North Carolina A&T,Fr,-,Winston-Salem (NC),Winston Salem Christian School
58,Will Felton,C,6-9,260.0,North Carolina A&T,So,-,Raleigh (NC),Hargrave Military Academy
128,Jalal McKie,G,6-5,195.0,North Carolina A&T,Fr,-,Atlanta (GA),South Kent School
185,Camian Shell,G,5-10,170.0,North Carolina A&T,So,-,Winston-Salem (NC),Winston Salem Christian School
122,Jordan Martin,G,6-1,190.0,North Carolina A&T,So,-,Columbia (SC),Cardinal Newman High School
102,Uchenna Kellman-Nicholes,F,6-5,,North Carolina A&T,Fr,-,Orlando (FL),Seminole High School
100,Evan Joyner,SF,6-8,180.0,North Carolina A&T,Jr,-,Greensboro (NC),Piedmont Classical High School
177,Jeremy Robinson,F,6-6,215.0,North Carolina A&T,Sr,-,Raleigh (NC),Paul VI Catholic High School
95,Austin Johnson,FC,6-9,235.0,North Carolina A&T,Sr,-,Marietta (GA),Link Year Prep
191,Brayden Smith,G,6-6,210.0,North Carolina A&T,Fr,-,Lomita (CA),
202,Dylan Swift,G,5-11,170.0,North Carolina A&T,Fr,-,West Hartford (CT),St. Thomas More School
71,Ahmad Hamilton,G,6-2,170.0,North Carolina A&T,Jr,-,Durham (NC),Southern Durham High School
173,"Julius Reese, Jr.",GF,6-3,190.0,North Carolina A&T,Fr,-,Greensboro (NC),Greensboro Day School
67,Landon Glasper,G,6-2,170.0,North Carolina A&T,So,-,Forrest City (AR),Fayetteville High School
139,Harry Morrice,C,6-11,235.0,North Carolina A&T,Sr,"Apr 13, 2000",Dundee,Beckley Prep Academy
197,Kyle Squires,F,6-8,190.0,Northeastern,So,-,Kingston (MA),Northfield Mount Hermon School
168,Joe Pridgen,F,6-5,227.0,Northeastern,Sr,-,Byfield (MA),The Governor's Academy
211,Masai Troutman,G,6-6,200.0,Northeastern,So,"Jan 1, 2003",Frederick (MD),St. Andrew's Episcopal School
182,Luka Sakota,PG,6-6,198.0,Northeastern,Sr,"Feb 17, 2001",Etobicoke,King's Christian Collegiate
213,Jared Turner,SG,6-8,208.0,Northeastern,So,-,Washington (DC),Gonzaga College High School
231,Harold Woods,G,6-5,201.0,Northeastern,So,-,Hammond (IN),Bosco Institute
129,Collin Metcalf,C,6-9,228.0,Northeastern,So,-,Seoul,Mercersburg Academy
96,Bryce Johnson,F,6-6,221.0,Northeastern,Sr,-,Stockton (CA),Pomfret School
151,Alexander Nwagha,C,6-8,221.0,Northeastern,Sr,"Sep 25, 2001",Toronto,Orangeville Prep
103,William Kermoury,SG,6-5,,Northeastern,Fr,"Aug 3, 2004",,
105,Rashad King,F,6-6,198.0,Northeastern,So,-,Evans (GA),Air Force Prep Academy
125,Glen McClintock,G,6-2,196.0,Northeastern,Sr,-,Kansas City (MO),Rockhurst High School
42,Chris Doherty,SF,6-7,236.0,Northeastern,Sr,"Apr 3, 1999",Marlborough (MA),Marlborough High School
60,J.B. Frankel,G,6-4,190.0,Northeastern,Fr,-,New York (NY),Brewster Academy
198,Tyler Stephenson-Moore,G,6-3,195.0,Stony Brook,Sr,-,Port Washington (NY),Long Island Lutheran High School
79,Andrew Heiden,SG,6-4,190.0,Stony Brook,So,-,Vienna (VA),John Marshall High School
63,Peyton Frey,GF,6-6,210.0,Stony Brook,Fr,-,Columbus (OH),Hilliard Davidson High School
121,Chris Maidoh,F,6-10,223.0,Stony Brook,Sr,-,Riverdale (MD),Scotland Performance Institute
62,Jared Frey,SG,6-4,190.0,Stony Brook,So,-,Columbus (OH),Andrews Osborne Academy
194,Kaiden Space,G,6-0,180.0,Stony Brook,Fr,-,Chicago (IL),Simeon Career Academy
61,Ra'Sean Frederick,GF,6-5,228.0,Stony Brook,So,-,Atlanta (GA),Therrell High School
193,Andre Snoddy,F,6-6,223.0,Stony Brook,Jr,-,Melville (NY),St. Thomas More School
28,Aaron Clarke,G,6-1,193.0,Stony Brook,Sr,-,Parsippany-Troy Hills (NJ),Pope John XXIII Regional High School
143,Rocco Muratori,C,7-3,275.0,Stony Brook,So,-,West Lafayette (IN),La Lumiere School
155,Toby Onyekonwu,G,6-0,170.0,Stony Brook,So,-,Joliet (IL),Joliet West High School
146,Leon Nahar,C,6-10,218.0,Stony Brook,So,-,Asheville (NC),Asheville High School
162,Sabry Philip,G,6-4,205.0,Stony Brook,Sr,-,Edmonton,The RISE Centre Academy
59,Keenan Fitzmorris,C,7-0,250.0,Stony Brook,Sr,-,Overland Park (KS),New Hampton School
150,Dean Noll,G,6-2,187.0,Stony Brook,Sr,-,Medford (NJ),Shawnee High School
157,Cole Paar,C,6-9,230.0,Towson,So,-,Mount Airy (MD),Mt. Zion Prep
80,Brandon Held,G,6-3,185.0,Towson,Jr,-,Marriottsville (MD),Marriotts Ridge High School
199,Tomiwa Sulaiman,F,6-6,215.0,Towson,Jr,"Jul 21, 2001",London,West Nottingham Academy
30,Tyler Coleman,F,6-7,220.0,Towson,Jr,-,Fairfax (VA),Paul VI Catholic High School
203,Nendah Tarke,G,6-4,200.0,Towson,Jr,"Jan 31, 2001",Gaithersburg (MD),Bullis Prep High School
205,Tyler Tejada,GF,6-8,220.0,Towson,Fr,-,Teaneck (NJ),Teaneck High School
222,Marcus Watson,SF,6-6,215.0,Towson,Sr,"Jan 3, 2000",Clemmons (NC),Buford High School
208,Charles Thompson,F,6-7,245.0,Towson,Sr,-,Alexandria (VA),St. Stephen's & St. Agnes School
29,Jaiden Cole,G,6-4,160.0,Towson,Fr,-,Scarborough,NBA Academy Latin America
228,Dylan Williamson,G,6-1,175.0,Towson,Fr,-,Upper Marlboro (MD),Our Lady of Good Counsel High School
156,Chase Paar,C,6-10,260.0,Towson,Sr,-,Glenelg (MD),Glenelg High School
84,Rahdir Hicks,G,6-0,180.0,Towson,Jr,-,Coatesville (PA),Malvern Preparatory School
98,Messiah Jones,F,6-6,220.0,Towson,Sr,"Dec 15, 1999",Chicago (IL),Simeon Career Academy
99,Olugbemi Joseph,GF,6-4,200.0,Towson,Jr,-,Bowie (MD),Bowie High School
112,Kordell Lewis,G,5-10,170.0,Towson,Jr,-,Rockville (MD),Richard Montgomery High School
134,Malik Missouri,SF,6-6,200.0,Towson,Jr,-,Baltimore (MD),The Gilman School
169,Jackson Prince,F,6-4,200.0,Towson,Fr,-,Waldorf (MD),Westlake High School
116,Mekhi Lowery,F,6-6,200.0,Towson,Fr,-,Bellwood (IL),Oswego East High School
124,Christian May,G,6-5,205.0,Towson,So,-,Fairfax (VA),Bishop O'Connell High School
138,Matthew Moore,PF,6-8,200.0,UNC Wilmington,Fr,-,Chicago (IL),Joliet West High School
144,Jake Murphy,F,6-4,190.0,UNC Wilmington,So,-,Phoenix (AZ),PPHoenix College Prep
216,Eric Van Der Heijden,C,6-9,215.0,UNC Wilmington,Jr,"Aug 8, 2002",Raleigh (NC),Millbrook High School
223,Trazarien White,SF,6-6,195.0,UNC Wilmington,Jr,-,Mansfield (TX),Mansfield Timberview High School
149,Donovan Newby,G,6-1,185.0,UNC Wilmington,Jr,"Jun 6, 2002",Chicago Heights (IL),Bloom High School
57,Nick Farrar,F,6-7,240.0,UNC Wilmington,Sr,-,Apex (NC),Apex Friendship High School
86,Nolan Hodge,G,6-7,185.0,UNC Wilmington,So,-,Greensboro (NC),Northern Guilford High School
127,Khamari McGriff,F,6-8,205.0,UNC Wilmington,So,-,Tallahassee (FL),James Rickards High School
12,Riley Berkhoff,G,6-4,180.0,UNC Wilmington,So,-,Chapel Hill (NC),St. David's School
73,Maleeck Harden-Hayes,F,6-7,200.0,UNC Wilmington,Sr,-,Moorhead (MN),Moorhead Park Christian High School
78,Ahmard Harvey,F,6-7,240.0,UNC Wilmington,Sr,-,Louisville (KY),ASPIRE Basketball Academy
201,Makoa Surigao,G,6-0,195.0,UNC Wilmington,Jr,-,Wilmington (NC),Emsley A. Laney High School
163,Shykeim Phillips,PG,6-0,185.0,UNC Wilmington,Sr,-,Winterville (NC),South Central High School
1,Shane Anthony,G,6-2,170.0,UNC Wilmington,Fr,-,Raleigh (NC),
93,K.J. Jenkins,G,6-2,180.0,UNC Wilmington,Sr,-,Canton (GA),Creekview High School
181,Noah Ross,F,6-7,205.0,UNC Wilmington,So,-,Apex (NC),Trinity Academy
170,Shemar Rathan-Mayes,PG,5-11,190.0,UNC Wilmington,Sr,"Jul 17, 2001",Scarborough,Orangeville Prep
25,Matteus Case,SG,6-5,196.0,William & Mary,Jr,"Jul 13, 2001",Pickering,Pine Ridge Secondary School
227,Charlie Williams,C,6-10,220.0,William & Mary,So,-,Carmel (IN),Carmel High School
88,Sean Houpt,G,6-4,200.0,William & Mary,Sr,"Sep 9, 2000",Danville (IL),Danville High School
141,Trey Moss,G,6-3,180.0,William & Mary,Jr,-,Windermere (FL),Windermere Preparatory School
44,Caleb Dorsey,SF,6-8,235.0,William & Mary,Sr,"May 16, 2001",Pottstown (PA),The Hill School
45,Gabe Dorsey,GF,6-6,215.0,William & Mary,Jr,-,Baltimore (MD),The Hill School
54,Nick Evans,PF,6-9,200.0,William & Mary,Fr,-,Washington (DC),Gonzaga College High School
131,Jake Milkereit,F,6-5,200.0,William & Mary,Sr,-,Dallas (TX),Bishop Lynch High School
72,Tai Hamilton,C,6-10,192.0,William & Mary,Fr,-,Charlotte (NC),
111,Jayden Lemond,G,6-4,180.0,William & Mary,Fr,-,Marietta (GA),Blair Academy
101,Jack Karasinski,F,6-7,206.0,William & Mary,So,-,Grand Rapids (MI),Catholic Central High School
83,Miles Hicks,G,6-1,156.0,William & Mary,So,-,Upper Marlboro (MD),St. Albans High School
31,Noah Collier,PF,6-8,220.0,William & Mary,Sr,"Dec 9, 2001",Mullica Hill (NJ),Westtown School
115,Chase Lowe,GF,6-5,201.0,William & Mary,So,-,Matthews (NC),Weddington High School
