,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
162,Anthony Selden,F,6-6,225.0,Rice,Sr,-,Tilton (NH),Tilton School
54,Travis Evee,G,6-1,180.0,Rice,Sr,-,Randolph (MA),Vermont Academy
58,Max Fiedler,PF,6-11,230.0,Rice,Sr,-,Melbourne (FL),Melbourne High School
193,Camp Wagner,G,6-6,175.0,Rice,Fr,-,Dallas (TX),Link Year Prep
131,George Perkins,F,6-8,200.0,Rice,Fr,-,Washington (DC),Sidwell Friends School
130,Jackson Peakes,G,6-4,185.0,Rice,So,-,Houston (TX),St. John's School
188,Ifeanyi Ufochukwu,C,6-11,240.0,Rice,So,-,Benin City,Covenant Day School
140,Kasean Pryor,F,6-10,200.0,South Florida,Sr,-,Chicago (IL),Link Year Prep
146,Jayden Reid,G,5-10,161.0,South Florida,Fr,"Sep 1, 2004",Freeport (NY),Long Island Lutheran High School
125,David Ogunleye,F,6-9,235.0,South Florida,Jr,-,Houston (TX),Stephen F. Austin High School
184,Daniel Tobiloba,C,7-0,238.0,South Florida,Fr,-,Des Moines (IA),Grand View Christian School
137,Jose Placer,PG,6-1,184.0,South Florida,Sr,"May 8, 2000",San Juan (PR),Lake Highland Preparatory
172,Nic Smith,G,6-0,168.0,South Florida,Fr,-,Milwaukee (WI),Whitnall High School
178,Brandon Stroud,GF,6-6,200.0,South Florida,Sr,-,Sharpsburg (GA),East Coweta High School
195,"Corey Walker, Jr.",SF,6-8,215.0,South Florida,Jr,"Mar 12, 2002",Jacksonville (FL),Hargrave Military Academy
114,Selton Miguel,GF,6-4,210.0,South Florida,Sr,"Oct 24, 2000",Luanda,West Oak Academy
215,Chris Youngblood,SG,6-4,218.0,South Florida,Sr,"Feb 9, 2002",Sharpsburg (GA),East Coweta High School
102,Kobe Knox,F,6-5,195.0,South Florida,So,-,Tampa (FL),Tampa Catholic High School
96,Gerald Jones III,F,6-10,220.0,South Florida,So,-,,Brewster Academy
12,Ammaar Balagam,G,6-4,185.0,South Florida,Fr,-,Tucker (GA),Stone Mountain High School
92,Kasen Jennings,GF,6-3,202.0,South Florida,Sr,-,Newnan (GA),Langston Hughes High School
82,Sam Hines,SG,6-6,215.0,South Florida,Sr,"Mar 26, 2002",Alpharetta (GA),Joseph Wheeler High School
62,Xavier Foster,PF,6-11,235.0,Southern Methodist,Jr,"May 1, 2002",Oskaloosa (IA),Oskaloosa High School
104,Emory Lanier,SG,6-3,190.0,Southern Methodist,Sr,-,Knoxville (TN),Woodward Academy
8,Denver Anglin,PG,6-1,185.0,Southern Methodist,So,-,Peapack-Gladstone (NJ),Gill St. Bernard's School
133,Zhuric Phelps,G,6-5,195.0,Southern Methodist,Jr,"May 15, 2002",Duncanville (TX),Duncanville High School
123,Mo Njie,C,6-11,245.0,Southern Methodist,Jr,-,Centerville (OH),DME Academy
210,Ricardo Wright,G,6-3,185.0,Southern Methodist,Sr,-,The Villages (FL),The Villages Charter High School
86,Ja'Heim Hudson,F,6-7,230.0,Southern Methodist,Jr,-,Marietta (GA),Joseph Wheeler High School
51,B.J. Edwards,G,6-3,188.0,Southern Methodist,So,"Nov 2, 2002",Knoxville (TN),Knoxville Catholic High School
80,Chuck Harris,G,6-2,200.0,Southern Methodist,Sr,-,Washington (DC),Gonzaga College High School
212,Jackson Young,G,6-2,185.0,Southern Methodist,Jr,-,Kerrville (TX),Tivy High School
173,Tyreek Smith,PF,6-9,217.0,Southern Methodist,Sr,-,Cedar Hill (TX),Trinity Christian Academy
206,Samuell Williamson,GF,6-8,200.0,Southern Methodist,Sr,"Sep 7, 2000",Rockwall (TX),Rockwall High School
189,Trey Utter,G,6-0,160.0,Southern Methodist,So,-,Argyle (TX),Argyle High School
6,Keon Ambrose-Hylton,F,6-8,215.0,Southern Methodist,Sr,"Sep 21, 2001",Chattanooga (TN),Andrews Osborne Academy
171,Jalen Smith,G,6-4,190.0,Southern Methodist,Jr,-,Orlando (FL),Oak Ridge High School
153,Jordan Riley,F,6-4,200.0,Temple,Jr,-,Brentwood (NY),Brentwood High School
59,AK Fihla,G,6-2,170.0,Temple,So,"Mar 27, 2003",Johannesburg,
159,Ryan Sayers,G,6-1,175.0,Temple,Sr,-,Pottstown (PA),Owen J. Roberts High School
134,Matteo Picarelli,SG,6-2,185.0,Temple,Sr,"May 26, 2001",Rome,Inter-Community School of Zurich
67,Connor Gal,GF,6-4,185.0,Temple,So,-,Malvern (PA),Great Valley High School
154,Deuce Roberts,SF,6-6,200.0,Temple,So,"Oct 4, 2003",Lee's Summit (MO),St. Michael the Archangel Catholic High School
83,Sam Hofman,PF,6-5,280.0,Temple,Sr,"Jul 12, 2000",Brussels,
163,Steve Settle,F,6-10,180.0,Temple,Sr,"Feb 20, 2001",Baltimore (MD),DeMatha Catholic High School
126,Emmanuel Okpomo,C,6-9,225.0,Temple,Jr,"Nov 14, 2000",Huntington (WV),Oak Hill Academy
44,Shane Dezonie,SF,6-4,210.0,Temple,Jr,"Sep 12, 2001",Bronx (NY),Brewster Academy
20,Quante Berry,G,6-4,175.0,Temple,Fr,"May 5, 2003",Cleveland (TN),Winston Salem Christian School
116,Hysier Miller,G,6-1,190.0,Temple,Jr,"Oct 7, 2002",Philadelphia (PA),Neumann-Goretti High School
174,Zion Stanford,F,6-5,195.0,Temple,Fr,-,Philadelphia (PA),West Catholic Preparatory High School
183,Taj Thweatt,F,6-7,225.0,Temple,Sr,"May 23, 2001",Wildwood (NJ),Wildwood Catholic High School
200,Jahlil White,G,6-7,210.0,Temple,Jr,"Dec 2, 2001",Whitesboro (NJ),Wildwood Catholic High School
147,Josh Reid,SF,6-7,220.0,Texas-San Antonio,Jr,-,Havelock (NC),Havelock High School
46,Massal Diouf,C,6-9,240.0,Texas-San Antonio,So,"Mar 14, 2003",Gouda,
37,Chandler Cuthrell,F,6-8,220.0,Texas-San Antonio,Jr,-,Baltimore (MD),
181,Justin Thomas,F,6-7,180.0,Texas-San Antonio,Sr,-,Baton Rouge (LA),
148,Juan Reyna,G,6-3,185.0,Texas-San Antonio,Jr,"Jul 16, 2002",Duncanville (TX),Duncanville High School
50,Trey Edmonds,FC,6-10,255.0,Texas-San Antonio,Jr,-,Denver (CO),George Washington High School
63,"Dre Fuller, Jr.",SF,6-6,220.0,Texas-San Antonio,Sr,"Jul 14, 1999",St. Petersburg (FL),Admiral Farragut Academy
29,P.J. Carter,G,6-5,175.0,Texas-San Antonio,Sr,"Oct 7, 2001",Atlanta (GA),Langston Hughes High School
211,Isaiah Wyatt,SG,6-4,220.0,Texas-San Antonio,Sr,-,Fort Worth (TX),North Crowley High School
84,Adante' Holiman,PG,6-0,175.0,Texas-San Antonio,So,-,McAlester (OK),McAlester High School
187,Christian Tucker,G,6-3,178.0,Texas-San Antonio,Jr,-,Chandler (AZ),Perry High School
1,Blessing Adespie,F,6-6,210.0,Texas-San Antonio,Jr,-,Houston (TX),Alief Taylor High School
89,Jordan Ivy-Curry,PG,6-3,175.0,Texas-San Antonio,Sr,-,La Marque (TX),La Marque High School
106,"Carlton Linguard, Jr.",C,7-0,225.0,Texas-San Antonio,Sr,-,San Antonio (TX),John Paul Stevens High School
108,Nazar Mahmoud,G,6-5,180.0,Texas-San Antonio,Fr,-,Leander (TX),Spring Creek Academy
36,Kevin Cross,SF,6-8,240.0,Tulane,Sr,"Jun 22, 2000",Little Rock (AR),Mills University Studies High School
85,Collin Holloway,SF,6-6,220.0,Tulane,Sr,"Feb 5, 2002",Baton Rouge (LA),Port Allen High School
61,Jaylen Forbes,F,6-5,185.0,Tulane,Sr,"Dec 15, 2000",Florence (MS),Florence High School
23,Max Bowman,G,6-0,170.0,Tulane,Jr,-,San Juan Capistrano (CA),Junipero Serra Catholic High School
209,Asher Woods,G,6-3,180.0,Tulane,So,"Jan 24, 2004",Newnan (GA),Parkview High School
164,Jake Shapiro,G,6-1,,Tulane,Fr,-,Los Angeles (CA),Worcester Academy
128,Mier Panoam,G,6-2,185.0,Tulane,Fr,"Oct 2, 2004",Norcross (GA),Norcross High School
208,Jordan Wood,F,6-9,205.0,Tulane,Sr,"Jan 3, 2002",San Antonio (TX),Cornerstone Christian Academy High School
91,Sion James,PG,6-5,205.0,Tulane,Sr,"Dec 4, 2002",Sugar Hill (GA),Lanier High School
176,Logan Stephens,G,6-2,197.0,Tulane,Jr,-,Decatur (GA),Woodward Academy
71,Gregg Glenn III,C,6-7,230.0,Tulane,So,"Apr 16, 2003",Fort Lauderdale (FL),Calvary Christian Academy
53,Spencer Elliott,FC,6-10,210.0,Tulane,Fr,"Sep 25, 2004",Atlanta (GA),St. Pius X Catholic High School
202,Tre' Williams III,G,6-6,195.0,Tulane,Sr,"Dec 15, 2000",Dallas (TX),Wasatch Academy
101,Kolby King,G,6-2,185.0,Tulane,So,"Nov 20, 2003",Pembroke Pines (FL),Pembroke Pines Charter High School
39,Percy Daniels,C,6-9,200.0,Tulane,Fr,"Dec 17, 2002",Baton Rouge (LA),Madison Prep Academy
113,Jesaiah McWright,G,6-4,176.0,Tulsa,So,-,Houston (TX),Cypress Falls High School
100,Mohamed Lamine Keita,C,7-1,220.0,Tulsa,Fr,"Mar 20, 2003",Conakry,The Winchendon School
144,Matt Reed,F,6-9,240.0,Tulsa,Fr,-,Carrollton (TX),iSchool of Lewisville
161,Ari Seals,G,6-3,177.0,Tulsa,Sr,-,Frisco (TX),Frisco High School
76,Jarred Hall,F,6-8,190.0,Tulsa,Fr,-,Lebanon (TN),Lebanon High School
75,P.J. Haggerty,G,6-3,195.0,Tulsa,Fr,"Apr 13, 2004",Crosby (TX),Crosby High School
70,Chauncey Gibson,F,6-5,190.0,Tulsa,RS-Fr,-,Dallas (TX),Justin F. Kimball High School
207,Keaston Willis,PG,6-3,190.0,Tulsa,Sr,"Apr 3, 2001",Sulphur Springs (TX),Sulphur Springs High School
203,Carlous Williams,PF,6-5,230.0,Tulsa,Jr,-,Gulfport (MS),Harrison Central High School
204,Cobe Williams,PG,6-0,180.0,Tulsa,Sr,"Jul 13, 2000",Duncanville (TX),Dallas Can Academy
68,Jared Garcia,PF,6-8,240.0,Tulsa,Sr,-,Katy (TX),St. Thomas More School
142,Ben Radford,GF,6-4,220.0,Tulsa,Fr,-,Tulsa (OK),Memorial High School
15,Isaiah Barnes,GF,6-7,200.0,Tulsa,So,"Feb 10, 2003",Oak Park (IL),Simeon Career Academy
9,Tyshawn Archie,G,6-1,175.0,Tulsa,Fr,-,Houston (TX),C.E. King High School
201,James White,F,6-5,190.0,UAB,Jr,"Jul 12, 2003",Conyers (GA),Heritage High School
191,Alejandro Vasquez,G,6-4,205.0,UAB,Sr,"Oct 21, 2000",Elizabeth (NJ),The Patrick School
105,Yaxel Lendeborg,F,6-9,230.0,UAB,Jr,"Sep 30, 2002",Pennsauken (NJ),Pennsauken High School
31,Christian Coleman,F,6-9,200.0,UAB,Jr,-,Winnsboro (LA),Franklin Parish High School
94,Efrem Johnson,G,6-4,180.0,UAB,So,"Jun 25, 2003",Huntsville (AL),Virgil I. Grissom High School
127,Daniel Ortiz,G,6-0,185.0,UAB,Jr,-,Shreveport (LA),Calvary Baptist Academy
79,Marquis Hargrove,SG,6-3,180.0,UAB,Jr,-,Sacramento (CA),Sheldon High School
65,Eric Gaines,G,6-2,165.0,UAB,Sr,"Jan 19, 2001",Lithonia (GA),Lithonia High School
186,Tony Toney,G,6-2,190.0,UAB,Jr,"Jun 20, 2002",Huntsville (AL),Jemison High School
49,"Barry Dunning, Jr.",GF,6-6,195.0,UAB,So,-,Mobile (AL),McGill-Toolen Catholic High School
165,Will Shaver,C,6-10,270.0,UAB,So,"Sep 17, 2003",Birmingham (AL),Oak Mountain High School
48,Ryan Donohoo,G,6-0,180.0,UAB,Jr,-,Birmingham (AL),Briarwood Christian High School
168,Seth Sigmon,GF,6-3,205.0,UAB,Sr,-,Huntsville (AL),Huntsville High School
158,K.J. Satterfield,G,6-4,180.0,UAB,Fr,-,Bronx (NY),The Patrick School
32,Jon Coleman,PG,5-10,165.0,UAB,Sr,"Apr 18, 2001",Little Rock (AR),Pulaski Academy
40,Javian Davis,C,6-9,265.0,UAB,Sr,"Sep 9, 1999",Canton (MS),Canton High School
14,Yanis Bamba,F,6-6,,Wichita State,Fr,-,Montreal,College Jean-De-Brebeuf
112,Trevor McBride,G,6-1,,Wichita State,Fr,-,Basehor (KS),Basehor-Linwood High School
88,Joy Ighovodja,PG,6-4,,Wichita State,Fr,"Oct 12, 2004",Abeokuta,NBA Academy Africa
121,Makhi Myles,F,6-6,195.0,Wichita State,Fr,-,Starkville (MS),Starkville High School
180,Henry Thengvall,F,6-6,,Wichita State,Fr,-,Wichita (KS),Kapaun Mt. Carmel High School
21,Harlond Beverly,PG,6-6,195.0,Wichita State,Sr,"May 31, 2001",Southfield (MI),Montverde Academy
138,Kenny Pohto,PF,6-11,240.0,Wichita State,Jr,"Jul 18, 2002",Stockholm,Sunrise Christian Academy
69,Jacob Germany,C,6-11,235.0,Wichita State,Sr,-,Kingston (OK),Kingston High School
34,Bijan Cortes,G,6-3,194.0,Wichita State,Jr,-,Kingfisher (OK),Kingfisher High School
151,Jalen Ricks,F,6-7,195.0,Wichita State,So,"Apr 29, 2003",Sherwood (AR),Oak Hill Academy
152,Dalen Ridgnal,F,6-7,215.0,Wichita State,Sr,"Jan 1, 2001",Kansas City (MO),Rockhurst High School
155,Colby Rogers,SF,6-4,190.0,Wichita State,Sr,"Jan 14, 2001",Roselle (NJ),Roselle Catholic High School
18,Xavier Bell,G,6-3,178.0,Wichita State,Sr,"Apr 4, 2002",Wichita (KS),Andover Central High School
43,Ronnie DeGray III,SF,6-6,225.0,Wichita State,Sr,-,Parker (CO),Woodstock Academy
13,Quincy Ballard,C,7-0,240.0,Wichita State,Sr,"Jul 28, 2001",Syracuse (NY),Quality Education Academy
0,Isaac Abidde,F,6-9,213.0,Wichita State,So,"Apr 10, 2003",Albany (GA),Westover High School
