,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
93,Sekou Kalle,PF,6-10,224.0,Evansville,Jr,-,Bamako,ASPIRE Basketball Academy
48,Michael Day,C,6-11,,Evansville,Fr,-,Middleton (ID),
83,Joshua Hughes,F,6-10,180.0,Evansville,Fr,"Jan 8, 2005",Brisbane,
84,Ben Humrichous,GF,6-9,220.0,Evansville,Sr,"Jul 28, 2002",Tipton (IN),Tipton High School
1,Weston Aigner,G,6-3,,Evansville,Fr,-,Newburgh (IN),Castle High School
86,Braylon Jackson,F,6-5,185.0,Evansville,Fr,"Aug 13, 2004",Oldsmar (FL),Oldsmar Christian Academy
67,Cameron Gehlhausen,G,6-5,,Evansville,So,-,Evansville (IN),North High School
11,Dalton Banks,PG,6-2,185.0,Illinois State,Sr,"Oct 10, 2001",Eau Claire (WI),North High School
94,Luke Kasubke,F,6-5,190.0,Illinois State,Sr,"Jan 15, 2002",St. Louis (MO),Chaminade College Preparatory School
99,John Kinziger,G,6-0,160.0,Illinois State,Fr,-,DePere (WI),DePere High School
172,Chase Walker,F,6-9,,Illinois State,Fr,-,Columbus (OH),Saint Charles Preparatory School
64,Myles Foster,F,6-7,235.0,Illinois State,Sr,-,Brooklyn (NY),Brooks School
105,Kendall Lewis,F,6-8,210.0,Illinois State,Sr,-,Snellville (GA),Shiloh High School
106,Brandon Lieb,C,7-0,220.0,Illinois State,Sr,"Apr 19, 2002",Deerfield (IL),Deerfield High School
158,Nik Stadelman,G,6-0,185.0,Illinois State,Jr,-,Rockford (IL),Guilford High School
136,Malachi Poindexter,SF,6-2,190.0,Illinois State,Sr,-,Mineral (VA),Louisa High School
156,Harouna Sissoko,F,6-7,215.0,Illinois State,Jr,"Aug 6, 1999",Kayes,Grandview Park Baptist School
149,Ryan Schmitt,C,6-11,225.0,Illinois State,Sr,-,Van Meter (IA),Van Meter High School
129,Ty Pence,F,6-6,,Illinois State,Fr,-,St. Joseph (IL),St. Joseph-Ogden High School
46,Jordan Davis,F,6-4,198.0,Illinois State,Sr,"Feb 27, 2002",La Crosse (WI),Central High School
18,Ty Blake,G,6-4,190.0,Illinois State,Fr,-,Normal (IL),University High School
29,Darius Burford,G,6-0,166.0,Illinois State,Sr,-,Bolingbrook (IL),Bolingbrook High School
133,Ethan Pickett,G,6-4,195.0,Illinois-Chicago,Jr,-,Canton (GA),Cherokee High School
139,Isaiah Rivera,F,6-5,210.0,Illinois-Chicago,Sr,"Sep 24, 2001",Geneseo (IL),Geneseo High School
124,Toby Okani,F,6-8,210.0,Illinois-Chicago,Sr,"Oct 5, 2001",West Orange (NJ),Cushing Academy
97,Khaled Khaled,G,6-3,180.0,Illinois-Chicago,Fr,-,Burbank (IL),Reavis High School
95,Marquise Kennedy,G,6-1,190.0,Illinois-Chicago,Sr,-,Chicago (IL),Brother Rice High School
176,Grant Welch,G,6-3,180.0,Illinois-Chicago,Fr,-,Moline (IL),Moline High School
98,Drew King,G,6-3,189.0,Illinois-Chicago,So,-,Phoenix (AZ),
123,Nathan Ojukwu,F,6-6,,Illinois-Chicago,Fr,-,Boise (ID),DME Academy
157,Filip Skobalj,F,6-7,240.0,Illinois-Chicago,Jr,"Jul 28, 2002",Belgrade,
146,Yusef Salih,G,6-2,192.0,Illinois-Chicago,Jr,-,Gainesville (VA),Highland School
91,Christian Jones,SG,6-5,185.0,Illinois-Chicago,So,-,East St. Louis (IL),East St. Louis Senior High School
183,Griffin Yaklich,GF,6-6,205.0,Illinois-Chicago,Sr,-,Saline (MI),Saline High School
36,Steven Clay,F,6-4,185.0,Illinois-Chicago,So,-,Menomonee Falls (WI),Menomonee Falls High School
61,Cameron Fens,C,6-10,255.0,Illinois-Chicago,So,-,Dubuque (IA),Hempstead High School
27,Jaden Brownell,F,6-9,230.0,Illinois-Chicago,Jr,-,Sandy (UT),Alta High School
25,Ethyn Brown,G,5-11,185.0,Illinois-Chicago,So,-,Belleville (IL),Belleville East High School
102,Julian Larry,G,6-3,185.0,Indiana State,Jr,"Mar 11, 2002",Frisco (TX),Frisco Lone Star High School
8,Robbie Avila,C,6-10,240.0,Indiana State,So,"Sep 10, 2003",Oak Forest (IL),Oak Forest High School
171,Derek Vorst,C,6-10,,Indiana State,Fr,-,Rossford (OH),Rossford High School
162,Isaiah Swope,G,5-10,170.0,Indiana State,Jr,-,Newburgh (IN),Castle High School
19,Xavier Bledson,F,6-6,215.0,Indiana State,Sr,-,Gainesville (GA),Gainesville High School
43,Jaden Daughtry,F,6-7,,Indiana State,Fr,-,Richmond (VA),Hargrave Military Academy
14,Cooper Bean,G,6-4,170.0,Indiana State,Fr,-,Noblesville (IN),Noblesville High School
114,Masen Miller,PG,6-2,180.0,Indiana State,Jr,-,Iowa City (IA),Regina High School
100,Augustinas Kiudulas,G,6-8,215.0,Indiana State,Fr,"Jul 28, 2003",Vilnius,
71,Aaron Gray,SF,6-7,215.0,Indiana State,Jr,-,Providence (RI),Springfield Commonwealth Academy
148,Jaden Schertz,G,5-11,165.0,Indiana State,So,-,Harrogate (TN),Cumberland Gap High School
96,Jayson Kent,SG,6-8,205.0,Indiana State,Sr,"Feb 3, 2002",Oak Forest (IL),Oak Forest High School
37,Ryan Conwell,G,6-4,195.0,Indiana State,So,-,Indianapolis (IN),Pike High School
180,Jake Wolfe,G,6-5,200.0,Indiana State,Sr,-,Plainfield (IL),Aurora Christian School
155,Eli Shetlar,F,6-6,,Indiana State,Fr,-,Wichita (KS),Andover High School
134,Tommy Pinegar,G,6-2,175.0,Missouri State,Fr,"Jul 18, 2003",Springfield (MO),Greenwood High School
16,Tyler Bey,F,6-8,173.0,Missouri State,Fr,"Jul 12, 2004",Newark (NJ),Fairfax High School
56,Cesare Edwards,F,6-9,225.0,Missouri State,Jr,"Dec 26, 2002",Hartsville (SC),Hartsville High School
117,Chance Moore,F,6-6,205.0,Missouri State,Jr,"Mar 3, 2003",Atlanta (GA),McEachern High School
35,Donovan Clay,GF,6-8,230.0,Missouri State,Sr,"Jan 29, 2001",Alton (IL),Alton High School
15,N.J. Benson,F,6-8,225.0,Missouri State,So,"Nov 24, 2003",Mount Vernon (IL),Mount Vernon High School
32,Dawson Carper,C,6-11,260.0,Missouri State,Sr,"May 9, 2000",Colorado Springs (CO),Rampart High School
103,Matthew Lee,G,6-0,175.0,Missouri State,Sr,"Oct 25, 1999",San Juan (PR),Dohn Community High School
81,Davion Hill,G,6-2,215.0,Missouri State,Fr,"Jan 6, 2005",Philadelphia (PA),Neumann-Goretti High School
110,"Damien Mayo, Jr.",G,6-3,205.0,Missouri State,So,"Feb 10, 2004",St. Louis (MO),Chaminade College Preparatory School
109,Alston Mason,G,6-2,175.0,Missouri State,Jr,"Feb 15, 2002",Overland Park (KS),Blue Valley Northwest High School
101,Nick Kramer,G,6-3,210.0,Missouri State,Fr,"Dec 14, 2003",St. Louis (MO),St. Louis University High School
70,Kanon Gipson,GF,6-3,160.0,Missouri State,Fr,"Feb 12, 2003",Rogersville (MO),We Are United Prep
9,Raphe Ayres,G,6-5,205.0,Missouri State,Sr,"Dec 19, 2000",Arlington (VA),Vermont Academy
181,Jacobi Wood,G,6-2,190.0,Murray State,Sr,"May 24, 2002",Cleveland (TN),Cleveland High School
138,Lawrent Rice,SG,6-3,160.0,Murray State,Fr,-,Dayton (OH),Wayne High School
4,Quincy Anderson,F,6-4,205.0,Murray State,Sr,-,Oshkosh (WI),Oshkosh North High School
174,"Shawn Walker, Jr.",SG,6-4,190.0,Murray State,Sr,"Nov 1, 1999",High Point (NC),Bishop Sullivan Catholic High School
130,Rob Perry,G,6-4,200.0,Murray State,Sr,"Feb 17, 2000",Orlando (FL),Oak Ridge High School
34,Patrick Chew,G,6-3,185.0,Murray State,Fr,-,Phoenix (AZ),Brophy College Preparatory
20,Fletcher Boatright,G,6-4,190.0,Murray State,Fr,-,Tuscaloosa (AL),Northridge High School
6,Alden Applewhite,SG,6-7,190.0,Murray State,Jr,"Feb 26, 2003",Memphis (TN),AZ Compass Prep
58,Nick Ellington,F,6-7,215.0,Murray State,Sr,-,St. Louis (MO),Cardinal Ritter College Prep High School
120,Sam Murray II,F,6-9,200.0,Murray State,So,-,Gulfport (MS),Harrison Central High School
119,Justin Morgan,GF,6-6,210.0,Murray State,So,-,Memphis (TN),
118,"Brian Moore, Jr.",F,6-1,185.0,Murray State,Jr,-,Harlem (NY),Kingston High School
111,John McCrear,F,6-8,190.0,Murray State,Fr,-,Detroit (MI),Woodford County High School
0,Malek Abdelgowad,C,6-10,220.0,Murray State,Jr,-,Cairo,
5,Tytan Anderson,SF,6-6,205.0,Northern Iowa,Jr,-,Eldridge (IA),North Scott High School
163,R.J. Taylor,G,6-0,,Northern Iowa,Fr,-,Grand Blanc (MI),Grand Blanc High School
30,Trey Campbell,G,6-3,,Northern Iowa,So,-,Cedar Falls (IA),Cedar Falls High School
144,Wesley Rubin,F,6-8,220.0,Northern Iowa,Fr,-,Chicago (IL),Simeon Career Academy
179,Landon Wolf,G,6-5,,Northern Iowa,So,-,Cedar Falls (IA),Cedar Falls High School
22,Bowen Born,PG,5-11,170.0,Northern Iowa,Jr,"Aug 4, 2001",Norwalk (IA),Norwalk High School
38,Chase Courbat,F,6-9,,Northern Iowa,So,-,Cedar Falls (IA),Cedar Falls High School
88,Hunter Jacobson,G,6-1,,Northern Iowa,Fr,-,Cedar Falls (IA),Cedar Falls High School
85,Jacob Hutson,C,6-11,240.0,Northern Iowa,Sr,-,Edina (MN),Edina High School
78,Cole Henry,F,6-9,235.0,Northern Iowa,Jr,-,Oskaloosa (IA),Oskaloosa High School
76,Nate Heise,G,6-5,191.0,Northern Iowa,Jr,-,Lake City (MN),Lincoln High School
113,Charlie Miller,G,6-0,,Northern Iowa,Fr,-,Lumberton (NC),Lumberton High School
128,Ege Peksari,PG,6-4,,Northern Iowa,So,"Jul 14, 2003",Izmir,
42,Drew Daniel,F,6-7,205.0,Northern Iowa,Jr,-,West Des Moines (IA),Dowling Catholic High School
53,Michael Duax,SF,6-6,180.0,Northern Iowa,So,"Jan 14, 2003",Dubuque (IA),Hempstead High School
132,Austin Phyfe,PF,6-9,250.0,Northern Iowa,Sr,"Mar 30, 1999",Waverly (IA),Waverly-Shell Rock High School
135,Kyle Pock,F,6-6,,Northern Iowa,Fr,-,Bolivar (MO),Bolivar High School
90,Xavier Johnson,PG,6-1,185.0,Southern Illinois,Sr,"Mar 1, 2000",Arlington (VA),Episcopal School
112,R.J. McGee,SF,6-5,205.0,Southern Illinois,Sr,-,Chicago (IL),TaylorMade Academy
115,Trey Miller,G,6-2,174.0,Southern Illinois,So,-,Houston (TX),Concordia Lutheran High School
55,Scottie Ebube,C,6-10,265.0,Southern Illinois,So,"Nov 25, 2002",Mundelein (IL),Mundelein High School
79,Jarrett Hensley,F,6-8,212.0,Southern Illinois,Sr,-,Overland Park (KS),Link Year Prep
39,Chris Cross,G,6-2,195.0,Southern Illinois,Sr,"Nov 18, 2001",Urbana (IL),Urbana High School
161,Jovan Stulic,G,6-6,217.0,Southern Illinois,Sr,-,Prigrevica,Seacrest Country Day School
82,Cade Hornecker,C,7-0,240.0,Southern Illinois,So,-,Amarillo (TX),Amarillo High School
26,Trent Brown,G,6-2,185.0,Southern Illinois,Sr,"Jul 12, 2000",Phoenix (AZ),Pinnacle High School
145,Clarence Rupert,F,6-8,245.0,Southern Illinois,Jr,"Jun 18, 2002",Charlottesville (VA),The Miller School of Albemarle
41,Troy D'Amico,F,6-7,210.0,Southern Illinois,Jr,"Sep 24, 2002",Chicago (IL),Notre Dame High School For Boys
154,Sheridan Sharpe,G,6-3,180.0,Southern Illinois,Fr,-,Indianapolis (IN),Ben Davis High School
87,J.R. Jacobs,G,5-9,155.0,Southern Illinois,Fr,-,Memphis (TN),Bartlett High School
47,Kennard Davis,G,6-6,204.0,Southern Illinois,Fr,-,St. Louis (MO),Vashon High School
62,"A.J. Ferguson, Jr.",G,6-6,185.0,Southern Illinois,Jr,-,Houston (TX),Cypress Park High School
2,Ola Ajiboye,PF,6-7,200.0,Valparaiso,So,-,Evanston (IL),Evanston Township High School
177,Jahari Williamson,G,6-1,165.0,Valparaiso,Fr,"Sep 2, 2004",Toronto,Royal Crown Academic School
175,Sherman Weatherspoon IV,G,6-2,180.0,Valparaiso,Fr,-,Hyattsville (MD),DeMatha Catholic High School
152,Lucas Scroggins,F,6-9,190.0,Valparaiso,Fr,-,Woodbridge (VA),C.D. Hylton High School
170,Joe Vick,F,6-2,195.0,Valparaiso,So,-,Kouts (IN),Kouts High School
151,Anthony Sciarroni,G,6-0,195.0,Valparaiso,Sr,-,Columbus (OH),Findlay High School
57,Jaxon Edwards,F,6-5,195.0,Valparaiso,So,-,Indianapolis (IN),Cathedral High School
33,Luke Carroll,FC,6-4,235.0,Valparaiso,So,-,Arcadia (IN),Hamilton Heights High School
49,Darius DeAveiro,PG,6-0,170.0,Valparaiso,Jr,"Mar 29, 2002",Brampton,Orangeville Prep
159,Isaiah Stafford,G,6-2,175.0,Valparaiso,Jr,-,Bolingbrook (IL),Crispus Attucks High School
127,Jerome Palm,C,6-10,230.0,Valparaiso,Jr,-,Almere,
150,Cooper Schwieger,F,6-9,210.0,Valparaiso,Fr,-,Overland Park (KS),Blue Valley Southwest High School
153,Kaspar Sepp,F,6-7,220.0,Valparaiso,Fr,"Jun 29, 2003",Tartu,Fairmont School
108,Lual Manyang,C,6-10,210.0,Valparaiso,Fr,-,Doha,Blair Academy
12,Connor Barrett,GF,6-6,210.0,Valparaiso,Sr,-,Wilmette (IL),Brewster Academy
