,Player,Pos,HT,WT,School,Class,Birth Date,Birth City,High School/Prep School
73,Baye Fall,C,6-10,210,Arkansas,Fr,"Dec 21, 2003",Dakar,Accelerated Schools
56,Davonte Davis,G,6-4,185,Arkansas,Sr,"Sep 24, 2001",Jacksonville (AR),Jacksonville High School
81,Jalen Graham,F,6-10,220,Arkansas,Sr,"May 5, 2001",Phoenix (AZ),Mountain Pointe High School
54,Jeremiah Davenport,SF,6-6,215,Arkansas,Sr,"Sep 24, 1999",Cincinnati (OH),Hargrave Military Academy
90,Denijay Harris,GF,6-7,195,Arkansas,Sr,"May 29, 2000",Columbus (OH),Columbus High School
7,Cade Arbogast,G,6-3,175,Arkansas,Sr,-,Concord (CA),De La Salle High School
138,Tramon Mark,PG,6-6,185,Arkansas,Jr,"Sep 30, 2001",Dickinson (TX),Dickinson High School
126,Chandler Lawson,PF,6-7,215,Arkansas,Sr,"Oct 3, 2000",Memphis (TN),Wooddale High School
147,Makhi Mitchell,C,6-10,240,Arkansas,Sr,"Jan 31, 2000",District Heights (MD),Jackson-Reed High School
22,Trevon Brazile,F,6-10,220,Arkansas,So,"Jan 7, 2003",Springfield (MO),Kickapoo High School
145,Keyon Menifield,G,6-1,150,Arkansas,RS-So,"Feb 23, 2003",Flint (MI),PPHoenix College Prep
13,Khalif Battle,SG,6-5,185,Arkansas,Sr,"Jun 24, 2000",Roselle (NJ),Trenton Catholic Academy
17,Lawson Blake,F,6-10,240,Arkansas,Jr,-,Fayetteville (AR),Link Year Prep
18,Layden Blocker,G,6-2,180,Arkansas,Fr,"Jul 2, 2005",Little Rock (AR),Sunrise Christian Academy
4,Haston Alexander,C,6-10,230,Auburn,So,-,Tuscumbia (AL),Covenant Christian School
16,Lior Berman,GF,6-4,215,Auburn,Sr,-,Mountain Brook (AL),Mountain Brook High School
158,Blake Muschalek,G,6-3,175,Auburn,Fr,-,Dallas (TX),Trinity Christian Academy
10,Chad Baker-Mazara,F,6-7,190,Auburn,Sr,"Jan 27, 2000",Santo Domingo,SPIRE Sports Academy
96,Aden Holloway,G,6-1,165,Auburn,Fr,"Sep 7, 2004",Charlotte (NC),Prolific Prep
212,Reed Trapp,F,6-6,180,Auburn,So,-,Muscle Shoals (AL),Covenant Christian School
109,Chaney Johnson,F,6-7,215,Auburn,Jr,-,Alabaster (AL),Thompson High School
111,K.D. Johnson,G,6-0,185,Auburn,Sr,"May 25, 2001",Decatur (IL),Hargrave Military Academy
41,Lucas Clanton,G,6-1,175,Auburn,Fr,-,Shelbyville (TN),Cascade High School
166,Presley Patterson,G,5-11,175,Auburn,So,-,Knoxville (TN),Knoxville Catholic High School
150,Chris Moore,F,6-6,230,Auburn,Sr,-,West Memphis (AR),West Memphis High School
226,C.J. Williams,G,6-1,155,Auburn,So,-,Fayetteville (AR),Fayetteville High School
227,Jaylin Williams,PF,6-8,230,Auburn,Sr,"Jul 26, 2000",Nahunta (GA),Brantley County High School
33,Dylan Cardwell,PF,6-11,256,Auburn,Sr,-,Evans (GA),McEachern High School
186,Addarin Scott,F,6-9,225,Auburn,Jr,-,Dallas (TX),David W Carter High School
66,Tre Donaldson,G,6-2,190,Auburn,So,-,Tallahassee (FL),Florida State University School
24,Johni Broome,C,6-10,235,Auburn,Sr,"Jul 19, 2002",Tampa (FL),Tampa Catholic High School
195,Carter Sobera,G,6-5,200,Auburn,Sr,-,Mountain Brook (AL),Mountain Brook High School
112,Denver Jones,SG,6-4,190,Auburn,Jr,-,New Market (AL),Tennessee Prep Academy
88,Jalen Harper,G,6-1,175,Auburn,Sr,"Mar 28, 2000",Mableton (GA),Pebblebrook High School
142,Jack May,G,6-4,195,Florida,Sr,-,Boca Raton (FL),Saint Andrew's School
179,Julian Rishwain,SF,6-5,200,Florida,Sr,-,Sherman (TX),Notre Dame High School
105,E.J. Jarvis,PF,6-8,240,Florida,Sr,-,Washington (DC),Sidwell Friends School
172,Zyon Pullin,PG,6-4,206,Florida,Sr,"Mar 3, 2001",Pleasant Hill (CA),College Park High School
177,Will Richard,F,6-4,206,Florida,Jr,"Dec 24, 2002",Fairburn (GA),Woodward Academy
184,Tyrese Samuel,PF,6-10,235,Florida,Sr,"Mar 10, 2000",Montreal,Orangeville Prep
115,Cooper Josefsberg,G,,195,Florida,Fr,-,Miami (FL),Riviera Preparatory School
118,Alex Klatsky,G,6-4,206,Florida,Sr,-,Colts Neck (NJ),Ranney School
122,Riley Kugel,G,6-5,207,Florida,So,"Nov 30, 2003",Ocoee (FL),Dr. Phillips High School
204,Aleksander Szymczyk,PF,6-10,240,Florida,So,"Aug 11, 2002",Frankfurt,
86,Micah Handlogten,C,7-1,227,Florida,So,"Dec 17, 2003",Huntersville (NC),SouthLake Christian Academy
121,Kajus Kublickas,G,6-2,171,Florida,Fr,"Sep 2, 2004",Kaunas,
92,Thomas Haugh,F,6-9,200,Florida,Fr,-,New Oxford (PA),Perkiomen School
1,Denzel Aberdeen,G,6-5,189,Florida,So,-,Orlando (FL),Dr. Phillips High School
5,Bennett Andersen,G,6-2,190,Florida,Fr,-,Tampa (FL),Jesuit High School
43,"Walter Clayton, Jr.",G,6-2,195,Florida,Jr,"Mar 6, 2003",Lake Wales (FL),Bartow High School
46,Alex Condon,FC,6-11,230,Florida,Fr,"Jul 25, 2004",Perth,NBA Global Academy
0,Jabri Abdur-Rahim,SF,6-8,215,Georgia,Sr,"Mar 22, 2002",Short Hills (NJ),Blair Academy
103,Dylan James,F,6-9,207,Georgia,Fr,-,Winter Haven (FL),Winter Haven High School
108,Markel Jennings,G,5-11,156,Georgia,Fr,-,Athens (GA),Athens Academy
114,Mari Jordan,F,6-6,190,Georgia,Fr,-,Dacula (GA),Norcross High School
210,Noah Thomasson,PF,6-4,210,Georgia,Sr,"Jun 4, 2001",Richmond (TX),George Ranch High School
119,Brandon Klatsky,G,6-4,170,Georgia,Fr,"May 5, 2003",Tinton Falls (NJ),Ranney School
208,Russell Tchewa,C,7-0,275,Georgia,Sr,"Mar 7, 2000",Douala,Putnam Science Academy
203,R.J. Sunahara,F,6-8,205,Georgia,Sr,-,Bay Village (OH),Bay Village High School
29,Blue Cain,G,6-5,194,Georgia,Fr,"Sep 25, 2004",Knoxville (TN),IMG Academy
95,Justin Hill,G,6-0,185,Georgia,Sr,"Oct 19, 2001",Austin (TX),William B. Travis High School
149,Matthew-Alexander Moncrieffe,F,6-8,217,Georgia,Sr,"Mar 22, 2001",Vaughan,Orangeville Prep
161,Jaden Newell,F,6-8,219,Georgia,Fr,"Jan 8, 2004",Fort Walton Beach (FL),Choctawhatchee High School
58,Jalen DeLoach,F,6-9,220,Georgia,Jr,-,Lilburn (GA),The Skill Factory
60,"Silas Demary, Jr.",G,6-4,190,Georgia,Fr,"Jun 29, 2004",Wake Forest (NC),COMBINE Academy
6,Frankie Anselem,C,6-10,215,Georgia,Sr,"Jul 4, 2000",Atlanta (GA),Prolific Prep
144,R.J. Melendez,F,6-7,210,Georgia,Jr,"Dec 3, 2002",Arecibo (PR),Central Pointe Christian Academy
148,Tre Mitchell,PF,6-9,225,Kentucky,Sr,"Sep 24, 2000",Elizabeth (PA),Woodstock Academy
20,Aaron Bradshaw,C,7-0,210,Kentucky,Fr,"May 14, 2004",Camden (NJ),Camden High School
63,Rob Dillingham,G,6-2,160,Kentucky,Fr,"Jan 4, 2005",Hickory (NC),Donda Academy
209,Adou Thiero,G,6-6,200,Kentucky,So,"May 8, 2004",Leetsdale (PA),Quaker Valley High School
164,Ugonna Onyenso,C,6-11,225,Kentucky,So,"Sep 25, 2004",Owerri,Putnam Science Academy
191,Reed Sheppard,G,6-3,180,Kentucky,Fr,"Jun 24, 2004",London (KY),North Laurel High School
176,Antonio Reeves,GF,6-5,205,Kentucky,Sr,"Nov 20, 2000",Phoenix (AZ),Simeon Career Academy
101,Zvonimir Ivisic,C,7-2,220,Kentucky,Fr,"Aug 9, 2003",,
98,Walker Horn,G,6-3,200,Kentucky,So,-,Covington (KY),Westlake High School
27,Jordan Burks,,6-9,190,Kentucky,Fr,"Aug 11, 2004",St. Petersburg (FL),Central Pointe Christian Academy
32,Brennan Canada,SF,6-5,205,Kentucky,Sr,"Jul 15, 2000",Mt. Sterling (KY),George Rogers Clark High School
216,D.J. Wagner,G,6-3,175,Kentucky,Fr,"May 4, 2005",Camden (NJ),Camden High School
221,Kareem Watkins,G,5-8,175,Kentucky,Sr,-,Camden (NJ),Kingsway Regional High School
91,Joey Hart,G,6-5,180,Kentucky,Fr,-,Linton (IN),Linton-Stockton High School
53,Grant Darbyshire,G,6-2,190,Kentucky,So,-,Florence (KY),Sycamore High School
69,Justin Edwards,SF,6-8,190,Kentucky,Fr,"Dec 16, 2003",Philadelphia (PA),Imhotep Charter School
219,Tyrell Ward,GF,6-6,180,LSU,So,"Jul 27, 2003",Washington (DC),DeMatha Catholic High School
76,Derek Fountain,F,6-10,222,LSU,Sr,"Jul 12, 2002",Holly Springs (MS),Holly Springs High School
201,Carlos Stewart Jr.,G,6-1,193,LSU,Jr,"May 6, 2003",Baton Rouge (LA),The Dunham School
15,Adam Benhayoune,PF,6-4,220,LSU,Jr,"Apr 21, 2003",Helotes (TX),O'Connor High School
59,Hunter Dean,PF,6-10,250,LSU,Sr,"Jun 18, 2001",Mandeville (LA),Lakeside High School
9,Will Baker,C,7-0,245,LSU,Sr,"Dec 31, 2000",Austin (TX),Westlake High School
224,Mwani Wilkinson,F,6-5,205,LSU,Sr,"Aug 12, 2002",Las Vegas (NV),Bishop Gorman High School
232,Trace Young,G,6-3,181,LSU,Sr,"Jul 9, 2001",Austin (TX),Dripping Springs High School
87,Trae Hannibal,G,6-2,221,LSU,Sr,"Feb 13, 2001",Hartsville (SC),Hartsville High School
230,Jordan Wright,SG,6-6,230,LSU,Sr,"Sep 21, 2000",Baton Rouge (LA),The Dunham School
38,Corey Chest,F,6-8,210,LSU,Fr,"Oct 5, 2004",New Orleans (LA),Link Year Prep
225,Mike Williams III,G,6-3,181,LSU,Fr,"Feb 17, 2004",Cumberland (MD),Bishop Walsh High School
45,Daimion Collins,F,6-9,191,LSU,Jr,"Oct 28, 2002",Atlanta (TX),Atlanta High School
48,Jalen Cook,PG,6-0,194,LSU,Sr,"Mar 25, 2002",Walker (LA),Walker High School
175,Jalen Reed,C,6-10,226,LSU,So,"Feb 24, 2003",Jackson (MS),Southern California Academy of Sciences
14,"Jimmy Bell, Jr.",C,6-10,280,Mississippi State,Sr,"Jul 8, 2000",Saginaw (MI),Bella Vista High School
183,Martavious Russell,G,6-2,190,Mississippi State,So,"Jan 7, 2004",Coker (AL),Sipsey Valley High School
194,Tolu Smith,F,6-11,245,Mississippi State,Sr,"Jul 26, 2000",Bay St. Louis (MS),Kahuku High School
198,Isaac Stansbury,G,6-1,170,Mississippi State,Sr,"Dec 14, 1999",Bowling Green (KY),Greenwood High School
151,Shakeel Moore,PG,6-1,190,Mississippi State,Sr,"Nov 3, 2000",Greensboro (NC),Moravian Prep
153,KeShawn Murphy,F,6-10,235,Mississippi State,So,"Nov 24, 2002",Birmingham (AL),Ramsay High School
75,Trey Fort,G,6-4,195,Mississippi State,Sr,"Mar 13, 2001",Jackson (MS),DME Academy
99,Josh Hubbard,G,5-10,185,Mississippi State,Fr,"Dec 27, 2004",Madison (MS),Madison-Ridgeland Academy
159,Adrian Myers,F,6-6,205,Mississippi State,Fr,"Sep 1, 2004",Stephens City (VA),Massanutten Military Academy
102,Trey Jackson III,G,6-2,200,Mississippi State,Jr,"Oct 23, 2001",Starkville (MS),Starkville High School
55,Dashawn Davis,G,6-2,190,Mississippi State,Sr,"Nov 30, 2000",Centereach (NY),Our Savior New American School
141,Cameron Matthews,F,6-7,230,Mississippi State,Sr,"Dec 23, 2001",Olive Branch (MS),Olive Branch High School
187,Jaquan Scott,F,6-8,230,Mississippi State,Jr,"Nov 6, 2001",Arlington (TX),TLAP Sports Academy
107,D.J. Jeffries,SF,6-7,215,Mississippi State,Sr,"Dec 28, 1999",Olive Branch (MS),Olive Branch High School
39,Gai Chol,C,6-11,245,Mississippi State,Fr,"Aug 10, 2003",Decatur (GA),Greenforest Christian High School
3,Harrison Alexander,F,6-4,190,Mississippi State,Fr,"Sep 28, 2004",Madison (MS),Madison-Ridgeland Academy
113,"Shawn Jones, Jr.",F,6-5,205,Mississippi State,So,"May 31, 2003",Pearland (TX),Shadow Creek High School
206,Andrew Taylor,PG,6-3,195,Mississippi State,Sr,"Jun 23, 1999",Corbin (KY),Corbin High School
168,Trent Pierce,F,6-8,190,Missouri,Fr,"Oct 22, 2004",Tulsa (OK),AZ Compass Prep
12,Tamar Bates,G,6-5,195,Missouri,Jr,"Feb 21, 2003",Kansas City (KS),IMG Academy
190,Aidan Shaw,F,6-8,195,Missouri,So,-,Stilwell (KS),Blue Valley High School
26,Kaleb Brown,PG,6-7,250,Missouri,Jr,-,Huntsville (AL),Lee High School
182,Anthony Robinson II,G,6-2,175,Missouri,Fr,"Jan 5, 2005",Tallahassee (FL),Florida State University School
77,Jackson Francois,G,6-4,155,Missouri,So,-,Las Vegas (NV),Bishop Gorman High School
25,J.V. Brown,G,6-5,195,Missouri,Fr,-,Los Angeles (CA),Rolling Hills Preparatory School
68,Sean East II,G,6-3,180,Missouri,Sr,"Nov 17, 1999",New Albany (IN),New Albany High School
214,Connor Vanover,C,7-5,230,Missouri,Sr,"Jun 23, 1999",Little Rock (AR),Findlay College Prep
28,Jordan Butler,C,7-0,195,Missouri,Fr,"Jun 20, 2005",Greenville (SC),Christ Church Episcopal School
97,Nick Honor,PG,5-10,200,Missouri,Sr,"Oct 8, 2000",Orlando (FL),Lake Highland Preparatory
37,Noah Carter,PF,6-6,235,Missouri,Sr,"Nov 13, 2000",Dubuque (IA),Dubuque Senior High School
35,Jesus Carralero Martin,F,6-7,225,Missouri,Sr,"Jul 24, 2000",Malaga,Link Year Prep
134,Mark Majak,C,7-2,245,Missouri,Sr,"Aug 27, 2000",Fishers (IN),Hamilton Southeastern High School
199,Danny Stephens,F,6-6,210,Missouri,Fr,-,Bowen (IL),Southeastern High School
211,John Tonje,GF,6-5,210,Missouri,Sr,"Apr 23, 2001",Omaha (NE),Omaha Central High School
129,Curt Lewis,G,6-5,215,Missouri,Sr,-,Loachapoka (AL),ASPIRE Basketball Academy
85,Caleb Grill,G,6-3,215,Missouri,Sr,"Jun 15, 2000",Maize (KS),Maize High School
143,Cole McGrath,G,6-3,175,Ole Miss,Sr,-,Boalsburg (PA),Booneville High School
11,Cameron Barnes,F,6-9,195,Ole Miss,Fr,"Apr 30, 2004",Dallas (TX),Duncanville High School
189,Jamarion Sharp,C,7-5,235,Ole Miss,Sr,"Aug 26, 2001",Hopkinsville (KY),Hopkinsville High School
51,Robert Cowherd,G,6-4,200,Ole Miss,So,"Jun 23, 2003",Atlanta (GA),Southern California Academy of Sciences
162,Austin Nunez,PG,6-2,170,Ole Miss,So,"Nov 3, 2002",Garden Ridge (TX),Wagner High School
74,Allen Flanigan,SG,6-6,215,Ole Miss,Sr,"Apr 24, 2001",Little Rock (AR),Parkview Arts and Science Magnet High School
30,T.J. Caldwell,G,6-4,190,Ole Miss,So,"Mar 23, 2004",Dallas (TX),Faith Family Academy
155,Jaylen Murray,PG,5-11,170,Ole Miss,Jr,"Jun 9, 2003",Bronx (NY),Putnam Science Academy
154,Brandon Murray,F,6-5,210,Ole Miss,Jr,"Feb 7, 2002",Baltimore (MD),IMG Academy
152,Gavin Murphy,G,5-11,165,Ole Miss,Fr,"Jan 11, 2005",Calabasas (CA),Calabasas High School
21,Jaemyn Brakefield,SF,6-8,220,Ole Miss,Sr,"Dec 19, 2000",Huntington (WV),Huntington Prep
80,Jacob Gazzo,F,6-8,215,Ole Miss,Fr,"Aug 17, 2004",McComb (MS),Parklane Academy
23,Cam Brent,PG,5-5,130,Ole Miss,Fr,"Sep 27, 2002",Jackson (MS),Jackson Preparatory School
139,Rashaud Marshall,PF,6-8,220,Ole Miss,Fr,"Aug 5, 2004",Blytheville (AR),Blytheville High School
157,Matthew Murrell,SG,6-4,200,Ole Miss,Sr,"Dec 19, 2001",Memphis (TN),IMG Academy
40,Moussa Cisse,F,7-0,230,Ole Miss,Sr,"Sep 10, 2002",Conakry,Lausanne Collegiate School
213,Morris Ugusuk,G,6-2,182,South Carolina,Fr,"Nov 5, 2004",Helsinki,
49,Ta'Lon Cooper,SG,6-3,200,South Carolina,Sr,-,Detroit (MI),Dorman High School
61,Ebrima Dibba,F,6-5,214,South Carolina,Sr,"May 26, 1999",Skarholmen,Saint Benedict's Preparatory School
47,Arden Conyers,F,6-7,204,South Carolina,Fr,-,Columbia (SC),Westwood High School
110,"Meechie Johnson, Jr.",PG,6-2,184,South Carolina,Sr,"Sep 21, 2002",Cleveland (OH),Andrews Osborne Academy
42,Stephen Clark,FC,6-8,208,South Carolina,Sr,"Jun 8, 2001",Mattapan (MA),Metrolina Christian Academy
57,Zachary Davis,F,6-7,194,South Carolina,So,-,Denmark (SC),Denmark-Olar High School
82,Danny Grajzl,G,6-0,175,South Carolina,Fr,-,Cleveland (OH),Hawken School
229,Jacobi Wright,G,6-2,182,South Carolina,Jr,-,Fort Mill (SC),Legacy Early College
202,Myles Stute,F,6-6,209,South Carolina,Sr,-,Washington (DC),Gonzaga College High School
94,Austin Herro,G,6-1,165,South Carolina,Fr,-,Milwaukee (WI),Whitnall High School
19,Benjamin Bosmans-Verdonk,PF,6-9,238,South Carolina,Sr,"Jan 30, 2001",Lommel,Ka Pegasus Ostend High School
156,Collin Murray-Boyles,F,6-7,231,South Carolina,Fr,"Jun 10, 2005",Columbia (SC),Wasatch Academy
133,B.J. Mack,PF,6-8,270,South Carolina,Sr,"Apr 11, 2000",Charlotte (NC),Oak Hill Academy
196,Eli Sparkman,G,6-0,160,South Carolina,So,-,Cleveland (TN),Baylor School
83,Josh Gray,C,7-0,265,South Carolina,Sr,"Apr 4, 2001",Brooklyn (NY),Putnam Science Academy
192,Evan Shiflet,G,6-2,197,Tennessee,So,"Apr 4, 2003",Nashville (TN),Christ Presbyterian Academy
215,Santiago Vescovi,G,6-3,192,Tennessee,Sr,"Sep 14, 2001",Montevideo,NBA Global Academy
233,Zakai Zeigler,G,5-9,171,Tennessee,Jr,"Aug 2, 2002",Long Island City (NY),Our Saviour Lutheran School
62,Freddie Dilione V,G,6-5,180,Tennessee,Fr,"Apr 13, 2004",Fayetteville (NC),Word of God Christian Academy
72,J.P. Estrella,C,6-11,210,Tennessee,Fr,"Sep 3, 2004",Scarborough (ME),Brewster Academy
2,Jonas Aidoo,C,6-11,241,Tennessee,Jr,"Dec 10, 2002",Durham (NC),Liberty Heights Athletic Institute
167,Cade Phillips,PF,6-9,200,Tennessee,Fr,-,Jacksonville (AL),Link Year Prep
78,Jordan Gainey,PG,6-3,176,Tennessee,Jr,"Jun 26, 2002",Tucson (AZ),South Kent School
8,Tobe Awaka,FC,6-8,250,Tennessee,So,"Jan 30, 2004",Bronx (NY),Cardinal Hayes High School
140,Jahmai Mashack,F,6-4,201,Tennessee,Jr,"Nov 10, 2002",Rancho Cucamonga (CA),Etiwanda High School
52,Colin Coyne,C,6-9,239,Tennessee,Sr,"Apr 8, 2001",San Diego (CA),Stafford Senior High School
100,Grant Hurst,G,6-2,195,Tennessee,Jr,"Jun 28, 2002",Cleveland (TN),Cleveland High School
135,Kaylan Makan,PG,6-0,166,Tennessee,So,-,Little Rock (AR),Hargrave Military Academy
34,Cameron Carr,G,6-4,160,Tennessee,Fr,"Nov 24, 2004",,Link Year Prep
104,Josiah James,SF,6-6,224,Tennessee,Sr,"Sep 5, 2000",Charleston (SC),Porter-Gaud High School
106,D.J. Jefferson,SF,6-5,207,Tennessee,Fr,"May 20, 2003",Richardson (TX),Minnesota Preparatory Academy
120,Dalton Knecht,F,6-6,204,Tennessee,Sr,"Apr 19, 2001",Thornton (CO),Prairie View High School
127,Jaelyn Lee,G,6-8,200,Texas A&M,Fr,-,Paris (TX),Paris High School
223,Brandon White,C,6-10,245,Texas A&M,Fr,-,Winston-Salem (NC),Donda Academy
93,Hayden Hefner,F,6-6,185,Texas A&M,Sr,-,Nederland (TX),Nederland High School
79,Andersson Garcia,GF,6-7,215,Texas A&M,Sr,"Aug 23, 2000",Chabet el Ameur,Hamilton Heights Christian Academy
124,Eli Lawrence,F,6-5,190,Texas A&M,Sr,"Feb 29, 2000",Atlanta (GA),Tri-Cites High School
220,Solomon Washington,F,6-7,220,Texas A&M,So,-,New Orleans (LA),Carver High School
44,Henry Coleman III,SF,6-8,245,Texas A&M,Sr,"May 8, 2002",Richmond (VA),Trinity Episcopal School
65,Rob Dockery,GF,6-6,205,Texas A&M,Fr,-,Washington (DC),Jackson-Reed High School
128,Wildens Leveque,PF,6-10,255,Texas A&M,Sr,-,Foxborough (MA),Gould Academy
36,Jace Carter,GF,6-6,220,Texas A&M,Jr,"Jan 14, 2003",Titusville (FL),Astronaut High School
131,Bryce Lindsay,G,6-3,190,Texas A&M,Fr,-,Baltimore (MD),IMG Academy
137,Julius Marble II,FC,6-9,235,Texas A&M,Sr,"Dec 29, 2000",Dallas (TX),Jesuit College Preparatory School of Dallas
163,Manny Obaseki,PG,6-4,195,Texas A&M,Jr,-,Allen (TX),John Paul II High School
174,Tyrece Radford,G,6-3,190,Texas A&M,Sr,"Apr 22, 1999",Baton Rouge (LA),McKinley Senior High School
178,Tyler Ringgold,SF,6-8,220,Texas A&M,Fr,-,Baton Rouge (LA),Legacy Early College
205,Wade Taylor IV,G,6-0,175,Texas A&M,Jr,"Jun 5, 2003",Lancaster (TX),Lancaster High School
222,Isaiah West,G,6-2,190,Vanderbilt,Fr,-,Madison (TN),Goodpasture High School
228,Jordan Williams,G,6-3,205,Vanderbilt,So,-,Houston (TX),Second Baptist School
31,Graham Calton,F,6-6,205,Vanderbilt,So,-,Charlotte (NC),Charlotte Latin High School
180,Jason Rivera-Torres,F,6-7,190,Vanderbilt,Fr,-,Cumberland (MD),John Marshall High School
117,Miles Keeffe,F,6-5,185,Vanderbilt,So,-,Novato (CA),Southern California Academy of Sciences
181,J.Q. Roberts,F,6-8,210,Vanderbilt,Fr,-,Bloomington (IN),Bloomington High School North
123,Carter Lang,PF,6-9,245,Vanderbilt,Fr,-,Charlottesville (VA),St. Anne's-Belfield School
207,Evan Taylor,SF,6-6,205,Vanderbilt,Sr,-,Glen Ellyn (IL),Glenbard West High School
125,Tyrin Lawrence,PG,6-4,200,Vanderbilt,Sr,"Nov 1, 2000",Madison (GA),Morgan County High School
130,Paul Lewis,G,6-2,170,Vanderbilt,So,-,Arlington (VA),Bishop O'Connell High School
132,Ven-Allen Lubin,F,6-8,225,Vanderbilt,So,"Jan 23, 2004",Orlando (FL),Orlando Christian Prep High School
136,Ezra Manjon,G,6-0,170,Vanderbilt,Sr,-,Brentwood (CA),Heritage High School
146,Coleson Messer,G,6-4,205,Vanderbilt,Fr,-,Dallas (TX),Highland Park High School
193,Colin Smith,F,6-8,215,Vanderbilt,So,-,Dallas (TX),AZ Compass Prep
170,Malik Presley,F,6-6,185,Vanderbilt,Fr,-,San Marcos (TX),San Marcos High School
67,Lee Dort,C,6-10,255,Vanderbilt,So,-,Saint-Marc,Greenhill School
116,Tasos Kamateros,PF,6-8,240,Vanderbilt,Sr,"May 19, 2000",Athens,
